osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:floor,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,email,emergency,emergency:phone,fixme,foot,id,indoor,latitude,level,level:ref,longitude,name,note,opening_hours,operator,operator:type,phone,postal_code,ref,source,start_date,survey:date,website,wheelchair
11664883870,node,47.3396406,8.5244197,,,,,,,,,,Schulhaus,,,während Öffnungszeiten,,defibrillator,144,,,node/11664883870,yes,,0,,,,,08:00 -17:00,Schule,,+41433998939,,,"local_knowledge, defikarte.ch",,,,
11664891269,node,47.3391862,8.5235345,,,,,,,,,,Turnhalle,,,während Öffnungszeiten,,defibrillator,144,,,node/11664891269,yes,,0,,,,,08:00-17:00,Schule,,+41433998939,,,"local_knowledge, defikarte.ch",,,,
11665357769,node,47.39388,8.5109925,,,,,,,,,,Hardturmstrasse 134,,,"Office, Cafeteria",,defibrillator,144,,,node/11665357769,yes,,0,,,,,Mo-Fr 08:00-16:00,Firm,,+41444541717,,,"local_knowledge, defikarte.ch",,,,
11679580969,node,47.4091449,8.4823679,yes,,,,,,,,,Einfahrt Tiefgarage links,,,,,defibrillator,144,,,node/11679580969,no,,0,,,,,24/7,,,,,,,,,,
11690428169,node,47.3818683,8.5017038,yes,,,,,,,,,"1.UG Kundenparking, neben Eingang Treppenhaus
0030LTM",,,Oranger Koffer,,defibrillator,144,,,node/11690428169,yes,,-1,,,Binelli Automobile AG,,Mo-Fr 07:00-18:00; Sa 09:00-16:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11697120986,node,47.4106875,8.5496224,customers,,,,,,,,,Kassen Theater 11,,,,,defibrillator,144,,,node/11697120986,yes,,0,,,,,,Theater 11 Zürich,,+41 44 265 56 56,,,,,,,limited
11703870771,node,47.3919398,8.4743589,yes,,,,,,,,,"Baugenossenschaft Halde Zürich
Neben Einfahrt Tiefgarage
1339LTS",,,Grüner Kasten /  Koffer Orange,,defibrillator,144,,,node/11703870771,no,,,,,,,24/7,Lifetec AG Schweiz,,+41444342040,,,"local_knowledge, defikarte.ch",,,,
11704202870,node,47.3909484,8.4753138,yes,,,,,,,,,"Baugenossenschaft Halde Zürich
Im Stückler 15B
An Fassade an Hausecke (Gemeinschaftsraum)
1340LTS",,,Grüner Kasten /  Koffer Orange,,defibrillator,144,,,node/11704202870,no,,,,,,,24/7,Lifetec AG Schweiz,,+41444342040,,,"local_knowledge, defikarte.ch",,,,
11704203671,node,47.3903491,8.4765154,yes,,,,,,,,,"Baugenossenschaft Halde Zürich
Im Stückler 3
Hofseitig
1341LTS",,,Grüner Kasten /  Koffer Orange,,defibrillator,144,,,node/11704203671,no,,,,,,,24/7,Lifetec Ag Schweiz,,+41444342040,,,"local_knowledge, defikarte.ch",,,,
11716085268,node,47.3674248,8.5381509,private,,,,,,,,,Büro Empfang im 6. OG. Im Garderobenschrank. 1183LTM,,,Oranger Koffer,,defibrillator,144,,,node/11716085268,yes,,6,,,CMS von Erlach Partners AG,,Mo-Fr 08:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,1183LTM,,,,,
11730979670,node,47.3805208,8.5368919,,,,,,,,,,"FHGR, Limmatstrasse 21",,,Während Öffnungszeiten verfügbar,,defibrillator,144,,,node/11730979670,yes,,0,,,,,Mo-Fr 07:00 - 17:00,FHGR,,+41812862424,,,"local_knowledge, defikarte.ch",,,,
11733811269,node,47.358513,8.5857997,,,,,,,,,,Vivo Training,,,während den Öffnungszeiten,,defibrillator,144,,,node/11733811269,yes,,2,,,,,07:30-19:00,Vivo Training,,,,,,,,,
11734149743,node,47.36679,8.5375811,private,,,,,,,,,VZ Corporate Services AG 1.OG Eingang links 1270LTM,,,Oranger Koffer,,defibrillator,144,,,node/11734149743,yes,,1,,,,,Mo-Fr 08:00-18:00,lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11734167168,node,47.3664613,8.5372748,private,,,,,,,,,VZ Corporate Services AG EG Post Eingang unter Treppe 1267LTM,,,Oranger Koffer,,defibrillator,144,,,node/11734167168,yes,,0,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11734169453,node,47.366837,8.5376296,private,,,,,,,,,"VZ Corporate Services AG , 4.OG Eingang Links",,,Oranger Koffer,,defibrillator,144,,,node/11734169453,yes,,4,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,1268LTM,,,,,
11734192662,node,47.3668481,8.5375471,private,,,,,,,,,"VZ Corporate Services AG , 2. OG Eingang links",,,Oranger Koffer,,defibrillator,144,,,node/11734192662,yes,,2,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,1269LTM,,,,,
11734218765,node,47.3663199,8.5370994,private,,,,,,,,,"VZ Corporate Services AG, Gotthardstrasse 6, 3. OG Eingang Geradeaus",,,Oranger Koffer,,defibrillator,144,,,node/11734218765,yes,,3,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,1274LTM,,,,,
11734234983,node,47.3663199,8.5371504,private,,,,,,,,,VZ Corporate Services AG Gotthardstrasse 6 4.OG Eingang rechts 1275LTM,,,Oranger Koffer,,defibrillator,144,,,node/11734234983,yes,,4,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11734239597,node,47.3664666,8.5366801,private,,,,,,,,,VZ Corporate Services AG 3.OG Nach Eingang rechts 1271LTM,,,Oranger Koffer,,defibrillator,144,,,node/11734239597,yes,,3,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11734251171,node,47.3668036,8.5376578,private,,,,,,,,,VZ Corporate Services AG 3.OG Eingang links,,,Orager Koffer,,defibrillator,144,,,node/11734251171,yes,,3,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11734257217,node,47.3664343,8.5371852,private,,,,,,,,,VZ Corporate Services AG Gotthardstrasse 6 1.OG Eingang rechts 1273LTM,,,Oranger Koffer,,defibrillator,144,,,node/11734257217,yes,,1,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11734370395,node,47.3663602,8.5372161,private,,,,,,,,,"VZ Corporate Services AG, Gotthardstrasse 6 , 5.OG Eingang rechts",,,Oranger Koffer,,defibrillator,144,,,node/11734370395,yes,,5,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,1276LTM,,,,,
11738687970,node,47.3659412,8.5381413,no,,,,,,,,,Eingang K (Kongresshaus) nach Windfang Links an der Wand.,,,Öffnungszeiten unterschiedlich mindestens Werktags 08:00-17:00 ausg. Ferienzeit,,defibrillator,144,,,node/11738687970,yes,,0,,,,,Mo-Fr 08:00-17:00,Kongresshaus-Stiftung Zürich,,+41442063600,,,,,,,
11740595799,node,47.3664305,8.5371223,private,,,,,,,,,"VZ Corporate Services, Gotthardstrasse 6, 8002 Zürich, 6.OG Zwischenraum (Glastüre, Schulungsraum)",,,Oranger Koffer,,defibrillator,144,,,node/11740595799,yes,,6,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,1277LTM,,,,,
11740623614,node,47.366754,8.5376664,private,,,,,,,,,"VZ Corporate Services, Claridenstrasse 19, 8002 Zürich, 6.OG Eingang rechts",,,Oranger Koffer,,defibrillator,144,,,node/11740623614,yes,,6,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,1278LTM,,,,,
11740633987,node,47.3664318,8.5367395,private,,,,,,,,,VZ Corporate Services Bethovenstrasse 20 8002 ZH 1.OG Kaffeteria Eingang Links 1279LTM,,,Oranger Koffer,,defibrillator,144,,,node/11740633987,yes,,1,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11740637060,node,47.3667008,8.5375422,private,,,,,,,,,VZ Corporate Services Claridenstrasse 19 8002 ZH Im EG unter Treppe neben Feuerwehrschlauch 1281LTM,,,Oranger Koffer,,defibrillator,144,,,node/11740637060,yes,,0,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11740654337,node,47.3664131,8.5370835,private,,,,,,,,,"VZ Corporate Services, 2.OG bei Empfangstheke",,,Oranger Koffer,,defibrillator,144,,,node/11740654337,yes,,2,,,,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,+41 800 122 144,,1283LTM,,,,,
11741399645,node,47.3747534,8.5385095,private,,,,,,,,,Cadillac Europe GmbH Bahnhofstrasse 75 1301LTM,,,Oranger Koffer,,defibrillator,144,,,node/11741399645,yes,,,,,,,"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 09:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11745383266,node,47.3934564,8.4899051,private,,,,,,,,,1.OG Produktion,,,,,defibrillator,144,,,node/11745383266,yes,,1,,,,,Mo-Fr 06:15-16:00,Lifetec AG Schweiz,,+41 800 122 144,,1324LTM,,,,,
11745397918,node,47.3935406,8.5103569,private,,,,,,,,,Barry Callebaut Schweiz AG Hardturmstrasse 181 Reception in Schrank 1323LTM,,,Oranger Koffer,,defibrillator,144,,,node/11745397918,yes,,,,,,,Mo-Fr 07:30-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,
11749904870,node,47.383679,8.5410233,,,,,,,,,,"Hauptgebäude, Stampfenbachstrasse 110",,,"Während Öffnungszeiten verfügbar, Durchgang Treppenhaus in Büroräumlichkeiten, links",,defibrillator,144,,,node/11749904870,yes,,1,,,,,Mo-Fr 08:00-17:00,Hochbauamt Kanton Zürich,,+41 43 259 28 42,,,"local_knowledge, defikarte.ch",,,,
11767342326,node,47.3427957,8.5312472,yes,,,,,,,,,"Nach dem Eingang rechts gehen, dann in der Eingangshalle links in grünem Metallkasten an der Wand.",,,,,defibrillator,144,,,node/11767342326,yes,,,,,,,,,,,,,,,,,
11777865953,node,47.4117206,8.5431435,customers,,,,,,,,,"Bahnhof Apotheke Oerlikon, neben den Kassen",,,,,defibrillator,144,,,node/11777865953,yes,,-1,,,,,Mo-Su 07:00-22:00,Dr. Bähler Dropa,,+41 44 364 44 44,,,,,,,limited
11777919595,node,47.3583982,8.5175485,customers,,,,,,,,,Neben dem Eingang,,,,,defibrillator,144,,,node/11777919595,yes,,1,,,,,Mo-Sa 08:00-20:00; PH off,Genossenschaft Migros Zürich,,+41 58 563 40 40,,,,,,,limited
11799369549,node,47.4027242,8.5917058,yes,,,,,,,,,"GZ Hinzenbach, hinter dem Buffet",,,,,defibrillator,144,,,node/11799369549,yes,,0,,,,,Tu-Fr 14:00-18:00; Th 10:00-18:00; Sa 12:00-17:00,Stiftung Zürcher Gemeinschaftszentren,,+41 44 325 60 11,,,,,,,limited
11799384737,node,47.3905914,8.5182294,yes,,,,,,,,,"Fitnesspark Puls 5, hinter dem Empfang",,,,,defibrillator,144,,,node/11799384737,yes,,2,,,,,"Mo-Fr 06:30-22:00; Sa-Su,PH 09:00-20:00",Genossenschaft Migros Zürich,,+41 58 568 10 00,,,,,,,no
11799605470,node,47.387475,8.5787021,yes,,,,,,,,,Restaurant Lewa Savanne,,,Neben den WCs,,defibrillator,144,,,node/11799605470,no,,0,,,,,24/7,Zürich Zoo,,,,,,,,,
11801328473,node,47.4234124,8.5046146,no,,,,,,,,,Schulhaus Blumenfeld,,,während den Öffnungzeiten,,defibrillator,144,,,node/11801328473,yes,,-1,,,,,,Stadt Zürich,,,,,,,,,
11806710469,node,47.3706868,8.5512841,,,,,,,,,,medica Medizinische Laboratorien AG (am Haupteingang eine Treppe tiefer),,,,,defibrillator,144,,,node/11806710469,yes,,-1,,,,,Mo-Fr 07:30-18:00; Sa 07:30-12:00,medica Medizinische Laboratorien AG,,+41 44 269 99 99,,,"local_knowledge, defikarte.ch",,,,
11809690980,node,47.3606188,8.5164589,,,,,,,,,,Uetlibergstrasse 132,,,,,defibrillator,144,,,node/11809690980,yes,,11,,,,,Mo-Fr 08:30-16:30,private company,,+41444610524,,,"local_knowledge, defikarte.ch",,,,
11813378169,node,47.4003949,8.4775073,,,,,,,,,,Familiengartenverein Juchhof,,,während öffnungszeiten kiosk verfügbar,,defibrillator,144,,,node/11813378169,yes,,0,,,,,10:00-18:00,schrebergarten verein Juchhof,,+41799000612,,,,,,,
11813387886,node,47.4004695,8.4773794,,,,,,,,,,Familiengartenverein Juchhof,,,im Baucontainer hinter dem Gebäude,,defibrillator,144,,,node/11813387886,yes,,,,,,,10:00-18:00,Verein,,+41799000612,,,,,,,
11813599769,node,47.3776185,8.5436028,,,,,,,,,,Apotheke,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/11813599769,yes,,,,,,,,Apotheke,,+41 44 252 44 20,,,"local_knowledge, defikarte.ch",,,,
11827855171,node,47.415696,8.5537523,yes,,,,,,,,,"GVZ Gebäudeversicherung Kanton Zürich, gut sichtbar auf einer Standsäule angebracht",,,,firstresponder@gvz.ch,defibrillator,144,,,node/11827855171,no,,0,,,,,24/7,GVZ Gebäudeversicherung Kanton Zürich,,+41 44 308 21 11,,,"local_knowledge, defikarte.ch",,,,
11828266069,node,47.4046453,8.5705858,private,,,,,,,,,Saatlenstrasse 13,,,"Treppe hoch zu Scheuss & Partner AG, AED im Eingangsbereich, 1. Stock. ",,defibrillator,144,,,node/11828266069,yes,,1,,,,,,Firma,,+41443685577,,,"local_knowledge, defikarte.ch",,,,
11830952470,node,47.3480518,8.5698563,yes,,,,,,,,,Stallgebäude auf EPI Areal,,,Im überdachten Durchgang zwischen den beiden Stallgebäuden,,defibrillator,144,,,node/11830952470,no,,,,,,,24/7,EPI-Stiftung,,+41443876262,,,"local_knowledge, defikarte.ch",,,,
11843182769,node,47.3762453,8.5274023,permissive,,,,,,,,,"Sozialzentrum Helvetiaplatz, im Eingangsbereich",,,während den Öffnungszeiten verfügbar,,defibrillator,144,,,node/11843182769,yes,,,,,,,Mo - Fr 09:00-16:30,"Sozialdepartement, Soziale Dienste",,+41 44 412 85 00,,,"local_knowledge, defikarte.ch",,,,
11843399769,node,47.3792767,8.5409847,yes,,,,,,,,,"vor Lift, im Gebäude",,,nur während Museumsöffnungszeiten verfügbar,,defibrillator,144,,,node/11843399769,yes,,1,,,,,,Landesmuseum,,,,,,,,,
11843478600,node,47.3891074,8.5198101,private,,,,,2,,Schiffbaustrasse,,"2.OG Von Lift Raus, Rechts im Büro Eingang Mitte",,,Oranger Koffer,,defibrillator,144,,,node/11843478600,yes,,2,,,BDO,,,Lifetec AG Schweiz,,+41 800 122 144,,1351LTM,,,,,
11843521949,node,47.3891158,8.5197836,private,,,,,2,,Schiffbaustrasse,,"1. OG von Lift raus, Rechts im Büro Eingang Mitte",,,Oranger Koffer,,defibrillator,144,,,node/11843521949,yes,,1,,,BDO,,,Lifetec AG Schweiz,,+41 800 122 144,,1350LTM,,,,,
11843530414,node,47.3890846,8.5198844,private,,,,,2,,Schiffbaustrasse,,"3. OG Von Lift raus, Rechts im Büro Eingang Mitte",,,Oranger Koffer,,defibrillator,144,,,node/11843530414,yes,,3,,,BDO,,,Lifetec AG Schweiz,,+41 800 122 144,,1352LTM,,,,,
11843545120,node,47.3890738,8.5199092,private,,,,,2,,Schiffbaustrasse,,"5. OG Von Lift raus, Links Eingang im Schrank bei Empfang 1353 LTM",,,Oranger Koffer,,defibrillator,144,,,node/11843545120,yes,,5,,,BDO,,"Mo-Fr 08:00-12:00,13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,,1353LTM,,,,,
11862998970,node,47.3770498,8.538098,permissive,,,,,,,,,Praxis für Neurologie und Kopfschmerzen,,,Öffnungszeiten,,defibrillator,144,,,node/11862998970,no,,2,,,,,,Praxis,,+41 79 296 49 79,,,"local_knowledge, defikarte.ch",,,,
11865656969,node,47.3800713,8.5154567,yes,,,,,,,,,Haus der Zürcher Parlamente,,,Während der Öffnungszeiten verfügbar,,defibrillator,144,,,node/11865656969,yes,,0,,,,,,Parlamentsdienste Kanton Zürich,,,,,,,,,
11873564665,node,47.3665401,8.5366492,private,,,,,24,,Beethovenstrasse,,VZ Corporate Services AG,,,Oranger Koffer,,defibrillator,144,,,node/11873564665,yes,,4,,,,,,Lifetec AG Schweiz,,+41800122144,,1411LTM,,,,,
11886365869,node,47.3990391,8.5325682,permissive,,,,,,,,,Aparthotel Guggach,,,Während Öffnungszeiten im Treppenhaus im 1. OG,,defibrillator,144,,,node/11886365869,yes,,1,,,,,Mo-Fr 8:00-18:00,Aparthotel Guggach,,+41 44 363 32 10,,,"local_knowledge, defikarte.ch",,,,
11896529569,node,47.4073673,8.5465159,yes,,,,,,,,,Regionalwache Oerlikon,,,,,defibrillator,144,,,node/11896529569,yes,,0,,,,,24/7,Stadtpolizei Zürich,,+41444118310,,,,,,,
11904248069,node,47.3987524,8.5872231,yes,,,,,,,,,Beim Hauseingang,,,Draussen,,defibrillator,144,,,node/11904248069,no,,0,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,+41443172020,,,,,,,
11928134522,node,47.3913975,8.5181599,private,,,,,11,,Hardturmstrasse,,6.OG Neben WC Türe 1420LTM,,,Oranger Koffer,,defibrillator,144,,,node/11928134522,yes,,6,,,UMB AG,,,Lifetec AG Schweiz,,+41 800 122 144,,1420LTM,,,,,
11939182869,node,47.369829,8.5396167,permissive,,,,,,,,,"Mandarin Oriental Savoy, Zurich",,,24/7- 2 AED on-site,,defibrillator,144,,,node/11939182869,yes,,3,,,,,24/7,,,+41 43 588 3888,,,"local_knowledge, defikarte.ch",,,,
11947777469,node,47.3729831,8.518797,,,,,,,,,,Securitas AG Einsatzzentrale,,,Der Defibrillator befindet sich im Gebäude und steht nur nach telefonischer Vereinbarung zur Verfügung. (058 910 38 00),,defibrillator,144,,,node/11947777469,yes,,,,,,,24/7,Securitas AG Schweizerische Bewachungsgesellschaft,,+41 58 910 38 00,,,"local_knowledge, defikarte.ch",,,,
11950811069,node,47.3826389,8.4726725,no,,,,,,,,,Friedhofstrasse 112,,,Bei der Toilette im Haus,,defibrillator,144,,,node/11950811069,yes,,0,,,,,,Naturfreunde Verein Altstetten,,+41787585259,,,,,,,
11955091652,node,47.4140923,8.5344154,private,,,,,,,,,Gang Unterwerk Oerlikon Neu,,,,,defibrillator,144,,,node/11955091652,yes,,1,,,,,24/7,EWZ,,+41 58 319 47 00,,,,,,,limited
11955106235,node,47.4133514,8.5354248,private,,,,,,,,,Gang High Voltage Products,,,,,defibrillator,144,,,node/11955106235,yes,,0,,,,,24/7,Hitachi Energy,,+41 43 550 04 52,,,,,,,limited
11955327317,node,47.379815,8.544498,yes,,,,,,,,,Vor dem Saal,,,,,defibrillator,144,,,node/11955327317,yes,,2,,,,,,Kath. Pfarramt Liebfrauen,,+41 78 865 00 03,,,,,,,limited
11972463069,node,47.3785415,8.5302531,,,,,,,,,,"AEH Zentrum für Arbeitsmedizin , Ergonomie und Hygiene AG",,,,,defibrillator,144,,,node/11972463069,yes,,3,,,,,Mo-Fr 08:00-17:00,"AEH Zentrum für Arbeitsmedizin , Ergonomie und Hygiene AG",,+41 44 240 55 55,,,"local_knowledge, defikarte.ch",,,,
11974687263,node,47.3809671,8.5328041,private,,,,,62,,Zollstrasse,,"Zollstrasse 62
8005 Zürich
1188LTM",,,Oranger Koffer,,defibrillator,144,,,node/11974687263,yes,,4,,,Profond Vorsorgeeinrichtung,,,Lifetec AG Schweiz,,+41800 122 144,,1188LTM,,,,,
12002532469,node,47.3782142,8.5345531,permissive,,,,,,,,,TopPharm Europaallee Apotheke,,,Während Öffnungszeiten verfügbar,,defibrillator,144,,,node/12002532469,yes,,,,,,,"Mo-Fr 07:30-19:00,Sa 09:00-18:00,Su 11:00-17:00",Apotheke,,+41 44 810 20 00,,,"local_knowledge, defikarte.ch",,,,
12005933870,node,47.3906622,8.5215031,,,,,,,,,,"Everllence Schweiz AG --> gerade aus am Empfang und Aufzügen vorbei, im EG (Spiraltreppenhaus)",,,,,defibrillator,144,,,node/12005933870,yes,,0,,,,,"Mo-Fr 07:45-11:30,13:00-15:45",Everllence Schweiz AG,,,,,,,,,
12006310569,node,47.3815306,8.5345048,private,,,,,,,,,Laufbahnzentrum am Empfang,,,während Öffnungszeiten verfügbar,,defibrillator,144,,,node/12006310569,no,,0,,,,,,,,+41 44 412 78 78,,,"local_knowledge, defikarte.ch",,,,
12006312670,node,47.3721602,8.5290031,private,,,,,,,,,"1. Stock, Stipendien Laufbahnzentrum",,,Während Öffnungszeiten verfügbar,,defibrillator,144,,,node/12006312670,yes,,1,,,,,,Stadt Zürich,,+41 44 412 78 79,,,"local_knowledge, defikarte.ch",,,,
12006465669,node,47.3316317,8.5355937,yes,,,,,,,,,Vorraum WC Gemeinschaftsraum,,,,,defibrillator,144,,,node/12006465669,yes,,,,,,,24/7,Genossenschaft Neubühl,,+41 44 482 15 21,,,"local_knowledge, defikarte.ch",,,,
12013131569,node,47.3842581,8.5328638,,,,,,,,,,Versorgungsgang Xtra,,,während Konzerten verfügbar,,defibrillator,144,,,node/12013131569,yes,,2,,,,,,Xtra,,,,,,,,,
12014835671,node,47.3613311,8.564288,permissive,,,,,,,,,"Im EG, gleich neben dem Drehkreuz im Eingang",,,Während Öffnungszeiten zugänglich,,defibrillator,144,,,node/12014835671,yes,,0,,,,,Mo-Fr 8:00-17:00,Wohnbaugenossenschaften Schweiz,,+41 44 360 28 40,,,"local_knowledge, defikarte.ch",,,,
12016589481,node,47.3768736,8.5265655,private,,,,,21,,Molkenstrasse,,"5.OG Empfang
1438LTM",,,Oranger Koffer,,defibrillator,144,,,node/12016589481,yes,,5,,,Nest Sammelstiftung,,"Mo-Fr 09:00-12:00,13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,,1438LTM,,,,,
12025355478,node,47.3800514,8.5290585,yes,,,,,,,,,Frame Cinema AG,,,,,defibrillator,144,,,node/12025355478,yes,,0,,,,,Mo-Su 13:00-23:00,,,,,,"local_knowledge, defikarte.ch",,,,
12031435670,node,47.3890652,8.5246736,,,,,,,,,,xeit AG,,,während Bürozeiten,,defibrillator,144,,,node/12031435670,yes,,0,,,,,,,,,,,,,,,
12057435770,node,47.3718095,8.5265268,permissive,,,,,,,,,"Verwaltungszentrum Werd, Pavillon, Eingangsbereich",,,während Öffnungszeit verfügbar,,defibrillator,144,,,node/12057435770,yes,,0,,,,,,"Stadt Zürich, Verwaltung",,+41 44 412 70 00,,,"local_knowledge, defikarte.ch",,,,
12057446969,node,47.3718223,8.5271933,permissive,,,,,,,,,Verwaltungszentrum Werd,,,während Öffnungszeit verfügbar,,defibrillator,144,,,node/12057446969,yes,,15,,,,,24/7,Stadt Zürich,,+41 44 412 70 00,,,"local_knowledge, defikarte.ch",,,,
12063817109,node,47.3291967,8.5086133,yes,,,,,,,,,"Zwischen der Eingängen zur Umkleide, an der Wand im grünen Kasten. / Between the entrances of the changing rooms, on the 2all in the green box.",,,,,defibrillator,144,,,node/12063817109,no,,,,,,,24/7,,,,,,,,,,
12084955869,node,47.3732955,8.5249883,,,,,,,,,,"Grüngasse 19, 8004 Zürich, Departementssekretariat Gesundheits- und Umweltdepartement Stadt Zürich",,,Während Öffnungszeiten verfügbar. Bitte im 4. Stock melden!,,defibrillator,144,,,node/12084955869,yes,,5,,,,,"Mo-Th 08:00-12:00, 13:00-17:00; Fr 08:00-12:00, 13:00-16:00","Stadt Zürich, Departementssekretariat",,+41 44 412 45 80,,,"local_knowledge, defikarte.ch",,,,
12110201501,node,47.3660253,8.4974397,yes,,,,,,,,,"Stadtspital Triemli, Haupteingang",,,,,defibrillator,144,,,node/12110201501,no,,0,,,,,24/7,,,,,,,,,,
12125465501,node,47.3689151,8.5484357,yes,,,,,,,,,"Kantonsschule Hohe Promenade, neben Eingang",,,"während Öffnungszeiten verfügbar, Schulferien beachten",,defibrillator,144,,,node/12125465501,yes,,0,,,,,Mo-Fr 07:00-18:00,Kantonsschule Hohe Promenade,,+41442246464,,,,,,,
12126080801,node,47.3978184,8.4918715,private,,,,,,,,,main entrance 1A building,,,ask Sika’s reception,,defibrillator,144,,,node/12126080801,no,,0,,,,,,Sika,,,,,,,,,
12137294801,node,47.3503681,8.5756503,,,,,,,,,,Enzenbühlstrasse 49;UG links,,,Türcode 2700,,defibrillator,144,,,node/12137294801,yes,,-1,,,,,24/7,Klinik Hirslanden,,+41443873579,,,,,,,
12137509901,node,47.3549253,8.5354134,permissive,,,,,,,,,"Stradbad Mythenquai, im Sanitätszimmer, im Notfallrucksack",,,Nur während Öffnungszeiten zugänglich,,defibrillator,144,,,node/12137509901,yes,,0,,,,,7:00-20:00,"Strandbad Mythenquai, Sportamt",,+41444135830,,,,,,,
12144490123,node,47.3620041,8.5098328,yes,,,,,,,,,Manchmal öffentlich aber immer via 7x24 Empfang,,,,,defibrillator,144,,,node/12144490123,yes,,,,,,,24/7,Swisscom (Schweiz) AG,,,,,,,,,
12145576401,node,47.359645,8.5231,,,,,,,,,,"Giesshübelstrasse 15, 3.Stock",,,während Öffnungszeiten verfügbar (in der Nacht geschlossen),,defibrillator,144,,,node/12145576401,yes,,2,,,,,Mo-Sa 7:30-20:00,Praxis,,+41582018100,,,"local_knowledge, defikarte.ch",,,,
12145577601,node,47.3596523,8.5230947,permissive,,,,,,,,,"Giesshübelstrasse 15, SportClinic Radiologie",,,,,defibrillator,144,,,node/12145577601,yes,,0,,,,,Mo-Fr 8:00-17:00,Radiologie Praxis,,+41582018100,,,"local_knowledge, defikarte.ch",,,,
12145892901,node,47.4144839,8.5504046,permissive,,,,,,,,,Freudenberg Sealing Technologies AG,,,nur während Offnungszeiten verfügbar,,defibrillator,144,,,node/12145892901,yes,,6,,,,,Mo-Fr 08:00-16:00,Privat Firma,,+41443064422,,,,,,,
12153470601,node,47.3782941,8.5108531,permissive,,,,,,,,,Albisriederplatz 10,,,,,defibrillator,144,,,node/12153470601,yes,,0,,,,,Mo-Fr 07:30-19:00; Sa 08:00-17:00,Pilgerbrunnen Rotpunkt Apotheke,,+41 44 406 80 40,,,"local_knowledge, defikarte.ch",,,,
12159874602,node,47.3687032,8.5163355,no,,,,,,,,,"Kantonsschule Wiedikon Zürich, Standort Schrennengasse 7",,,Beim Sporttrakt / Loge Hausdienst Turnhallen,,defibrillator,144,,,node/12159874602,yes,,-1,,,,,"Mo-Fr ""7.00-17.00""",Kantonsschule Wiedikon Zürich,,+41 44 457 71 20,,,"local_knowledge, defikarte.ch",,,,
