osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,contact:phone,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,entrance,fixme,id,image,image:license,indoor,latitude,layer,level,longitude,name,opening_hours,operator,operator:wikidata,operator:wikipedia,phone,postal_code,ref,source,support,wheelchair
12615999701,node,46.7962911,9.8241227,,,,,,,,,,,Turnhalle Tobelmühle,,,Während Schulzeit offen,defibrillator,,144,,,,node/12615999701,,,yes,,,-1,,,"Mo-Fr 08:00-12:00, 14:00 -17:00",Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12615999703,node,46.7966989,9.8236661,,,,,,,,,,,Primarschulhaus,,,Während Schulzeit offen,defibrillator,,144,,,,node/12615999703,,,yes,,,0,,,"Mo-Fr 08:00-12:00, 14:00 -17:00",Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12616003301,node,46.7953727,9.8228721,,,,,,,,,,,Aula SAMD,,,Während Schulzeit offen,defibrillator,,144,,,,node/12616003301,,,yes,,,0,,,"Mo-Fr 08:00-12:00, 14:00 -17:00",Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12616005703,node,46.7932759,9.8218477,,,,,,,,,,,Rathaus Haupteingang links,,,Während Öffnungszeiten erreichbar,defibrillator,,144,,,,node/12616005703,,,yes,,,0,,,"Mo-Fr 08:30-11:30, 13:30-17:00",Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12616006202,node,46.7965117,9.8224967,,,,,,,,,,,Turnhalle Arkaden,,,Während Schulzeit offen,defibrillator,,144,,,,node/12616006202,,,yes,,,0,,,"Mo-Fr 07:00-11:30, 13:30 -17:00",Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12616006203,node,46.7037244,9.7166244,,,,,,,,,,,Schulhaus Wiesen Eingang Turnhalle,,,"Während Schulzeit offen, Mittwoch Nachmittag geschlossen",defibrillator,,144,,,,node/12616006203,,,yes,,,0,,,"Mo-Fr 08:00-12:00, 14:00 -16:30",Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12616016101,node,46.741287,9.7761106,,,,,,,,,,,Schulhaus Glaris,,,Während Schulzeit offen,defibrillator,,144,,,,node/12616016101,,,yes,,,0,,,"Mo-Fr 08:00-12:00, 14:00 -16:30",Gemeinde Davos,,,+41 81 414 30 80,,,"local_knowledge, defikarte.ch",,
12616311101,node,46.9280926,9.5638751,permissive,,,,,,,,,,Schwimmbad Zizers,,,während den Öffnungszeiten verfügbar,defibrillator,,144,,,,node/12616311101,,,yes,,,,,,,Gemeinde Zizers,,,,,,,,
12630548304,node,46.5989903,9.5914348,permissive,,,,,,,,,,on wall,,,,defibrillator,,144,,,,node/12630548304,,,no,,,,,,,,,,,,,,,
12647773901,node,46.6976623,8.788261,yes,,,,,,,,,,Bergstation Pendelbahn Cuolm da Vi,,,während der Betriebszeiten,defibrillator,,144,,,,node/12647773901,,,yes,,,,,,Mo-Su 09:00-17:00,Bergbahnen Disentis,,,+41 81 920 30 40,,,,,
12649549201,node,46.7864506,9.6787506,yes,,,,,,,,,,parterre im Hausgang an der Wand,,,,defibrillator,,144,,,,node/12649549201,,,yes,,,,,,24/7,Claudio Massalongo,,,+41765262731,,,,,
12649549802,node,46.7856244,9.6791697,yes,,,,,,,,,,"Haus Furkablick, Tomelistr.6",,,,defibrillator,,144,,,,node/12649549802,,,yes,,,,,,24/7,Haus Furkablick,,,+41765262731,,,,,
12659488901,node,46.8612538,9.9194045,yes,,,,,,,,,,Feuerwehr Garaga;Feuerwehrlokal,,,Aussenmontage,defibrillator,,144,,,,node/12659488901,,,no,,,,,,,Gemeinde Klosters,,,+41 81 423 36 00;+41814233680,,,"local_knowledge, defikarte.ch",,
12675970901,node,46.8358955,9.4607896,yes,,,,,,,,,,Schulhaus Caguils Eingang Turnhalle,,,Immer verfügbar,defibrillator,,144,,,,node/12675970901,,,no,,,0,,,24/7,Gemeinde Domat/Ems,,,+41793041342,,,"local_knowledge, defikarte.ch",,
12699081501,node,46.7584815,9.1438383,yes,,,,,,,,,,Defibrillator befindet sich in Surcuolm bei der Postautohaltestelle beim alten Gemeindehaus; an der Westfassade,,,,defibrillator,,144,,,,node/12699081501,,,no,,,,,,24/7,,,,,,,,,
12722617201,node,46.412207,9.9654622,yes,,,,,,,,,,Bergstation Diavolezza,,,An Betriebszeiten sowie an Betriebstagen frei Zugänglich,defibrillator,,144,,,,node/12722617201,,,yes,,,0,,,,Diavolezza Lagalb AG,,,+41 81 839 39 39,,,"local_knowledge, defikarte.ch",,
12723655501,node,46.8345897,10.3825863,yes,,,,,,,,,,"Ramosch Plaz, im öffentlichen WC",,,,defibrillator,,144,,,,node/12723655501,,,no,,,,,,24/7,,,,,,,"local_knowledge, defikarte.ch",,
12745287901,node,46.9025464,9.5623507,yes,,,,,,,,,,Gargällis Nr. 2,,,vor Eingangstüre links,defibrillator,,144,,,,node/12745287901,,,no,,,0,,,,Privatperson,,,,,,,,
12749553901,node,46.7081852,9.1540834,,,,,,,,,,,Davos Munts Badesee am Restaurant,,,,defibrillator,,144,,,,node/12749553901,,,no,,,,,,24/7,,,,,,,,,
12827806201,node,46.8465664,9.5071168,permissive,,,,,,,,,,"Bauhaus, Treppenhaus, neben Lift",,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/12827806201,,,yes,,,,,,,Hausverwaltung,,,,,,,,
12850729301,node,46.9647506,9.5566802,private,,,,,,,,,,Hintereingang Bürogebäude,,,,defibrillator,,144,,,,node/12850729301,,,yes,,,0,,,,Rhätische Bahn AG,,,+41 81 288 65 65,,,"local_knowledge, defikarte.ch",,
12852453101,node,46.8295978,9.4047636,yes,,,,,,,,,,"Das Gerät befindet sich beim Gemeindezentrum, Linke Seite vor dem Haupteingang zum Gemeindezentrum",,,,defibrillator,,144,,,,node/12852453101,,,no,,,,,,24/7,Gemeinde Tamins,,,+41 81 641 11 18,,,"local_knowledge, defikarte.ch",,
12854810702,node,46.8276012,9.4079179,,,,,,,,,,,"Reichenauerstrasse 16, Aussen an Gebäudewand",,,24/7,defibrillator,,144,,,,node/12854810702,,,no,,,,,,,Gemeinde Tamins,,,+41816411118,,,"local_knowledge, defikarte.ch",,
12861900262,node,46.3186169,9.1109245,,,,,,,,,,,,,,,defibrillator,,144,,,,node/12861900262,,,,,,,,,,,,,,,,,,
12892169101,node,46.3261935,10.0584548,,,,,,,,,,,,,,,defibrillator,,144,,,,node/12892169101,,,,,,,,,,,,,+41 81 839 03 31,,,"local_knowledge, defikarte.ch",,
12892173601,node,46.326157,10.058492,yes,,,,,,,,,,Via dal Cunvent 1A,,,Immer Verfügbar,defibrillator,,144,,,,node/12892173601,,,no,,,1,,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,"local_knowledge, defikarte.ch",,
12902081301,node,46.9891305,9.6371233,permissive,,,,,,,,,,"7212 Seewis, Schlossstr. 1",,,bitte Pflegepersonal ansprechen,defibrillator,,144,,,,node/12902081301,,,yes,,,1,,,24/7,Rehaklinik Seewis,,,+41 81 307 52 52,,,"local_knowledge, defikarte.ch",,
12919056401,node,46.8624244,10.4324521,yes,,,,,,,,,,schulhaus,,,,defibrillator,,144,,,,node/12919056401,,,no,,,,,,24/7,,,,,,,,,
12956041901,node,46.4412293,9.9835682,yes,,,,,,,,,,Rechts vom Haupteingang in der Unterführung an der Wand,,,,defibrillator,,144,,,,node/12956041901,,,no,,,,,,24/7,Diavolezza Lagalb AG,,,+41 81 839 39 39,,,"local_knowledge, defikarte.ch",,
12972957401,node,46.7512192,9.1190279,yes,,,,,,,,,,Defibrillator befindet sich in Misanenga an der Strassenlampe bei der Bushaltestelle; Richtung Rufalipark.,,,,defibrillator,,144,,,,node/12972957401,,,no,,,,,,24/7,Gemeinde Obersaxen Mundaun,,,+41 81 920 50 80,,,"local_knowledge, defikarte.ch",,
12985231402,node,46.7672494,9.1648239,yes,,,,,,,,,,Defibrillator befindet sich in Flond bei der Postautohaltestelle Richtung Obersaxen.,,,,defibrillator,,144,,,,node/12985231402,,,no,,,,,,24/7,Gemeinde Obersaxen Mundaun,,,+41 81 920 50 80,,,"local_knowledge, defikarte.ch",,
12987225102,node,46.6878159,9.6732795,yes,,,,,,,,,,Landwasserstrasse 50a,,,Aussen beim Eingang der Gemeindekanzlei,defibrillator,,144,,,,node/12987225102,,,no,,,,,,24/7,Gemeinde Schmitten,,,+41 81 404 10 66,,,"local_knowledge, defikarte.ch",,
12994254201,node,46.9572451,9.5633733,yes,,,,,,,,,,Treppenhaus / 1.OG,,,während der Öffnungszeiten verfügbar,defibrillator,,144,,,,node/12994254201,,,yes,,,,,,Mo-Fr 08:00-17:00,Galliker Transport AG,,,+41 62 748 82 23,,,"local_knowledge, defikarte.ch",,
13005919001,node,46.4334469,9.7566178,yes,,,,,,,,,,Bei der Rezeption,,,,defibrillator,,144,,,,node/13005919001,,,yes,,,0,,,24/7,Parkhotel Margna Sils,,,+41 81 838 47 47,,,"local_knowledge, defikarte.ch",,
13015641691,node,46.8095824,9.2571033,yes,,,,,,,,,,Beim Garderoben- und Toilettenhäuschen an der Aussenwand Richtung See in einem weissen Kasten.,,,,defibrillator,,144,,,,node/13015641691,,,no,,,0,,,24/7,reavita,,,,,,,,yes
13015821964,node,46.8105094,9.2575917,permissive,,,,,,,,,,Beim Hallenbad im Treppenhaus an der Wand neben dem Lift im grünen Kasten.,,,,defibrillator,,144,,,,node/13015821964,,,yes,,,-2,,,Mo-Su 07:00-22:00; PH open,wellnessHostel3000Laax,,,,,,,,yes
13020247533,node,46.7844292,9.8139563,yes,,,Davos,5,7270,Clavadellstrasse,,,,Clubhaus Tennis,,,Grüner Kasten,defibrillator,,144,,,,node/13020247533,,,no,,,0,,Sporthalle Färbi,24/7,Lifetec AG,,,+41800122144,,1584LTS,,,
13022388720,node,46.810261,9.2570975,yes,,,,,,,,,,Beim Oberstufenschuhlhaus an der Wand unterhalb der Wanduhr in der Eingangsnische Strassenseitig (nicht Parkplatz) der Via Grava.,,,,defibrillator,,144,,,,node/13022388720,,,no,,,0,,,24/7,Gemeinde Laax,,,,,,,,yes
13028453101,node,46.6732197,9.4846027,yes,,,,,,,,,,Eingang Gasthaus Post,,,Beim Haupteingang,defibrillator,,144,,,,node/13028453101,,,no,,,0,,,24/7,Gasthaus Post,,,,,,,,
13037421130,node,46.8165833,9.3594152,yes,,,,,,,,,,auf Seite Bahnlinie,,,,defibrillator,,144,,,,node/13037421130,,,no,,,0,,,24/7,Verein First-Responder Trin,,,+41 78 665 51 44,,,,,
13055591601,node,46.8110361,10.2720703,yes,,,,,,,,,,Eingang Links Bergstation Restaurant La Motta,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/13055591601,,,yes,,,,,,MO -SU 9:00 - 17:00,Bergbahnen Scuol,,,+41818611414,,,,,
13056406701,node,46.7651807,9.4294131,,,,,,,,,,,Eingang Verwaltung,,,während Öffnungszeiten,defibrillator,,144,,,,node/13056406701,,,yes,,,0,,,Mo-Fr 07:00 - 21:00,Stiftung GIUVAULTA,,,+41816501111,,,"local_knowledge, defikarte.ch",,
13060765808,node,46.6926819,9.4403205,,,,,,,,,,,STORY Thusis,,,Beim Lift im EG,defibrillator,,144,,,,node/13060765808,,,yes,,,,,,7:00-17:00,Viamala Storys AG,,,+41815520007,,,"local_knowledge, defikarte.ch",,
13070524834,node,46.492169,9.8334942,yes,,,St. Moritz,33,7500,Via Somplaz,,,,Werkstatt - Auto,,,Gelber Koffer,defibrillator,,144,,,,node/13070524834,,,yes,,,0,,Auto Matis AG,"Mo-Th 07:30-12:00, 13:30-18:00; Fr 07:30-12:00, 13:30-17:15",Lifetec AG,,,+41 800 122 144,,1585LTM,,,
13088775301,node,46.4870215,9.9079069,permissive,,,,,,,,,,Hotel Steinbock,,,während den Öffnungszeiten zugänglich,defibrillator,,144,,,,node/13088775301,,,yes,,,,,,Mo-Su 08:00-22:00,Hotel Steinbock,,,+41 81 839 36 26,,,"local_knowledge, defikarte.ch",,
13093838601,node,46.6865095,9.3712933,yes,,,,,,,,,,Öffentliches WC,,,im WC,defibrillator,,144,,,,node/13093838601,,,yes,,,,,,24/7,Gemeinde Tschappina,,,,,,"local_knowledge, defikarte.ch",,
13103426502,node,46.7009156,9.4068129,yes,,,,,,,,,,Vor Feuerwehrgebäude an der Wand,,,immer verfügbar,defibrillator,,144,,,,node/13103426502,,,no,,,,,,24/7,Gemeinde,,,+41816514252,,,,,
13109992664,node,46.4977583,9.8455752,yes,,,,,,,,,,Aussenwand West,,,,defibrillator,,,,,,node/13109992664,,,,,,0,,,24/7,Rhätische Bahn,,,,,,,,yes
13170580401,node,46.8546923,9.5291913,permissive,,,,,,,,,,Gürtelstrasse 46,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/13170580401,,,yes,,,1,,,07:30-17:00,Medizinisches Zentrum gleis d,,,+41 81 287 70 70,,,"local_knowledge, defikarte.ch",,
13170580402,node,46.8546739,9.5292234,permissive,,,,,,,,,,Gürtelstrasse 46,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/13170580402,,,yes,,,,,,08:00-18:00,Medizinisches Zentrum gleis d,,,+41 81 511 63 60,,,"local_knowledge, defikarte.ch",,
13188449747,node,46.7424119,9.0653729,,,,,,,,,,,Defibrillator in Friggahüs beim alten Postautostellplatz an der Fassade zwischen den Toren,,,,defibrillator,,144,,,,node/13188449747,,,no,,,,,,24/7,Gemeinde Obersaxen Mundaun,,,,,,,,
13188459687,node,46.7539422,9.1192954,,,,,,,,,,,"Defibrillator in Cresta 98, 7134 Obersaxen beim Apparthotel Panorama",,,,defibrillator,,144,,,,node/13188459687,,,no,,,,,,24/7,Apparthotel Panorama,,,,,,,,
13247379501,node,46.8578646,9.5040817,permissive,,,,,,,,,,"Sport- und Eventanlagen, Trainingseishalle",,,,defibrillator,,144,,,,node/13247379501,,,yes,,,0,,,07:00-22:00,Stadt Chur,,,+41812544288,,,,,
13247380601,node,46.8594977,9.5055159,yes,,,,,,,,,,Freibad,,,,defibrillator,,144,,,,node/13247380601,,,yes,,,,,,08:00-20:00,Stadt Chur,,,+41812544288,,,,,
13265176201,node,46.962248,9.5566822,yes,,,,,,,,,,Ringstrasse 22,,,,defibrillator,,144,,,,node/13265176201,,,no,,,0,,,24/7,Gemeinde Landquart,,,+41813073662,,,,,
13273398903,node,46.8546697,9.5360404,,,,,,,,,,,Turnhalle Quader 2,,,Wenn Turnhalle benutzt wird,defibrillator,,144,,,,node/13273398903,,,yes,,,0,,,,,,,,,,,,
13329849801,node,46.7986268,9.8241417,yes,,,,,,,,,,"Raiffeisenbank 24 H Zone, Promenade 74 a, 7270 Davos Platz",,,Immer zugänglich,defibrillator,,144,,,,node/13329849801,,,yes,,,0,,,24/7,Raiffeisenbank Davos,,,+41 81 410 62 32,,,,,
13329856201,node,46.9139681,9.7724944,yes,,,,,,,,,,"Raiffeisenbank, Hauptstrasse 26, 7240 Küblis",,,immer zügänglich,defibrillator,,144,,,,node/13329856201,,,yes,,,0,,,24/7,Raiffeisenbank Küblis,,,+41 81 410 62 32,,,,,
13329857001,node,46.969797,9.6872468,yes,,,,,,,,,,"Raiffeisenbank, Dorfplatz 1, 7220 Schiers",,,immer zugänglich,defibrillator,,144,,,,node/13329857001,,,yes,,,0,,,24/7,Raiffeisenbank Schiers,,,+41 81 410 62 32,,,,,
13352723601,node,46.7817082,9.6771075,permissive,,,,,,,,,,Waldhotel Arosa,,,an der Rezeption durch Personal zu holen,defibrillator,,144,,,,node/13352723601,,,yes,,,0,,,24/7,Hotel,,,+41813785555,,,,,
13355542601,node,46.795043,10.2891223,yes,,,,,,,,,,Talstation Bergbahnen Scuol,,,,defibrillator,,144,,,,node/13355542601,,,no,,,,,,24/7,,,,,,,,,
13373760601,node,46.8587577,9.8476171,permissive,,,,,,,,,,Rettungszentrale SOS Gotschna,,,In Bergstation Gotschnabahn,defibrillator,,144,,,,node/13373760601,,,yes,,,1,,,,Davos Klosters Bergbahnen AG,,,+41 81 417 66 60,,,,,
13373762901,node,46.8619419,9.8580444,,,,,,,,,,,Mittelstation Gotschnaboden,,,Im Gästebereich,defibrillator,,144,,,,node/13373762901,,,yes,,,0,,,,Davos Klosters Bergbahnen AG,,,+41 81 417 66 60,,,,,
13373770201,node,46.8334247,9.8051433,,,,,,,,,,,Rettunsgzentrale SOS Parsenn,,,,defibrillator,,144,,,,node/13373770201,,,yes,,,1,,,,Davos Klosters Bergbahnen AG,,,+41 81 417 66 60,,,,,
13373782901,node,46.8193955,9.8235028,,,,,,,,,,,Höhenweg,,,,defibrillator,,144,,,,node/13373782901,,,yes,,,0,,,,Davos Klosters Bergbahnen AG,,,+41 81 417 66 60,,,,,
13373783902,node,46.8504121,9.8254305,,,,,,,,,,,Parsennhütte,,,,defibrillator,,144,,,,node/13373783902,,,yes,,,0,,,,Parsennhütte,,,+41 81 417 66 60,,,,,
13373784001,node,46.8345081,9.7950426,,,,,,,,,,,Gipfelrestaurant,,,,defibrillator,,144,,,,node/13373784001,,,yes,,,0,,,,Davos Klosters Bergbahnen AG,,,+41 81 417 66 60,,,,,
13373794901,node,46.8800946,9.8133845,,,,,,,,,,,Schifer Talstation,,,,defibrillator,,144,,,,node/13373794901,,,yes,,,0,,,,Davos Klosters Bergbahn AG,,,+41 81 417 66 60,,,,,
13373797401,node,46.8770898,9.8366041,,,,,,,,,,,Restaurant Serneuser Schwendi,,,,defibrillator,,144,,,,node/13373797401,,,yes,,,0,,,,Davos Klosters Bergbahn AG,,,+41 81 417 66 60,,,,,
13382048101,node,46.7500868,9.1148187,permissive,,,,,,,,,,"Defibrillator Ober Misanenga 32: Wanderweg von Meierhof nach Misanenga, Eingangstüre rechts im Innenbereich",,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/13382048101,,,yes,,,,,,,• Bianchi Bau AG,,,+41 81 920 50 60,,,,,
13388156301,node,46.8131437,9.3182251,yes,,,,,,,,,,Conn bei WC Häuschen,,,Nähe Il Spir Aussichtsplattform,defibrillator,,144,,,,node/13388156301,,,no,,,,,,24/7,Gemeinde Flims (Dario Gauch),,,+41 76 422 63 76,,,,,
13388574510,node,46.3642801,10.0439563,yes,,,,,,,,,,"Outside the entrance to the toilets, in a green metal box.",,,,defibrillator,,,,,,node/13388574510,,,no,,,,,,24/7,,,,,,,,,
13408518802,node,46.5127843,9.8531457,customers,,,,,,,,,,Talstation Gondelbahn Celerina-Marguns,,,,defibrillator,,,,,,node/13408518802,,,yes,,,,,,,Engadin St.Moritz Mountains AG,,,+41 81 839 80 50,,,,,
13458141101,node,46.5489366,9.320679,permissive,,,,,,,,,,Talrestaurant Bergbahnen,,,Im Winter während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/13458141101,,,yes,,,0,,,Mo - Su 10:00 - 17:30,Bergbahnen Splügen-Tambo AG,,,+41 71 605 90 20,,,,,
13468141401,node,46.7233995,8.9171692,yes,,,,,,,,,,Casa Sogn Giusep,,,immer zugänglich am Hintereingang,defibrillator,,144,,,,node/13468141401,,,yes,,,0,,,24/7,Casa Sogn Giusep,,,+41819293000,,,,,
13475668901,node,46.7190754,9.4323944,yes,,,,,,,,,,"Schulhaus Quadra, Eingang Mehrzweckhalle",,,,defibrillator,,144,,,,node/13475668901,,,no,,,,,,,Gemeinde Cazis,,,,,,,,
13483660501,node,46.3118326,9.1950165,,,,,,,,,,,Negozio alimentare - esterno entrata principale,,,sempre reperibile,defibrillator,,144,,,,node/13483660501,,,no,,,0,,,24/7,,,,,,,,,
13509650301,node,46.8787905,9.2548013,yes,,,,,,,2026-01-29,,,Warteraum Bergstation GB10,Im Aufenthaltsraum,,,defibrillator,,144,,,,node/13509650301,,,yes,,,,,,24/7,,,,+41 81 927 24 00,,,,,
13509673001,node,46.8189519,9.2651428,yes,,,,,,,2026-01-29,,,,"Beim Eingang Reception, neben dem Gepäckraum.",,,defibrillator,,,,,,node/13509673001,,,yes,,,1,,,,,,,+41 81 927 74 00,,,,,
13509678001,node,46.8352324,9.2158298,private,,,,,,,2026-01-29,,,,In der SOS Station während der Wintersaison.,,,defibrillator,,,,,,node/13509678001,,,yes,,,2,,,,,,,+41 81 927 74 00,,,,,
13516798001,node,46.8674778,9.2402171,,,,,,,,,,,Bergstation FlemX Rechts neben Ein/Ausgang,,,,defibrillator,,144,,,,node/13516798001,,,yes,,,0,,,24/7,Weisse Arena Bergbahnen AG,,,,,,,,
13528391681,node,46.900304,9.5653254,yes,,,Trimmis,2,7203,Ifangweg,,,,EG. Büro Schüler nach Gelbe Tür,,,Koffer Orange,defibrillator,,144,,,,node/13528391681,,,yes,,,0,,Jugendstation Alltag,Mo-So 08:00-20:00,Lifetec AG,,,+41 800 122 144,,1633LTM,,,
13551202001,node,46.8565423,9.5182826,,,,,,,,,,,Schul und Sportanlage Fortuna,,,,defibrillator,,144,,,,node/13551202001,,,yes,,,0,,,Mo-Fr 07:00 - 22:00,,,,,,,,,
13551204801,node,46.8569749,9.5176872,,,,,,,,,,,Schul und Sportanlage Fortuna,,,,defibrillator,,144,,,,node/13551204801,,,yes,,,-3,,,Mo - Fr 07:00 -22:00,,,,,,,,,
13570118701,node,46.7343293,8.9380666,yes,,,,,,,,,,Öffentliche Toilette neben Parkplatz,,,Immer erreichbar/Aussenwand,defibrillator,,144,,,,node/13570118701,,,no,,,,,,24/7,Gemeinde,,,,,,,,
13571549801,node,46.7948994,10.2458972,yes,,,,,,,,,,Kassen Talstation Ftan,,,,defibrillator,,144,,,,node/13571549801,,,no,,,,,,,,,,,,,,,
13607564501,node,46.7800926,9.6753033,permissive,,,,,,,,,,Empfangsbereich in sep. Raum neben Schiebetüre,,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/13607564501,,,yes,,,,,,Mo-Su 08:00 - 22:00,Mountainloge Arosa,,,+41 81 378 84 23,,,,,
13649407001,node,46.8297365,9.5460976,permissive,,,,,,,,,,Allegra Passugger Mineralquellen AG,,,Während Öffnungszeiten erreichbar über Haupteingang (Passarelle).,defibrillator,,144,,,,node/13649407001,,,yes,,,1,,,"Mo-Fr 08:00-12:00, 13:00-16:00",,,,,,,,,
13652279301,node,46.8690056,9.8804583,permissive,,,,,,,,,,LKP Talstation,,,,defibrillator,,144,,,,node/13652279301,,,yes,,,1,,,,Davos Klosters Bergbahnen AG,,,+41 81 417 66 60,,,,,
13652359601,node,46.4887648,9.8452576,permissive,,,,,,,,,,"im EG, Magazin auf der rechten Seite",,,während Öffnungszeiten verfügbar,defibrillator,,144,,,,node/13652359601,,,yes,,,0,,,"07:00-18:00 ""Mo-Fr.""",Nicol. Hartmann & Cie. AG,,,+41 81 837 06 20,,,,,
13659724001,node,46.7716969,9.2025858,customers,,,,,,,,,,Argo im Treppenhaus,,,,defibrillator,,,,,,node/13659724001,,,yes,,,,,,,Argo,,,,,,,,
13671375602,node,46.6965494,9.5344865,yes,,,,,,,,,,Schulhaus Zorten Haupteingang,,,Immer verfügbar,defibrillator,,144,,,,node/13671375602,,,no,,,0,,,24/7,Gemeinde Vaz/Obervaz,,,+41 81 385 21 51,,,,,
