osm_id,osm_type,lat,lon,access,access:conditional,access:delivery,access:note,activation,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:addr,contact:city,contact:country,contact:email,contact:emergency,contact:housenumber,contact:mobile,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,des,description,description:en,destination,email,emergency,emergency:phone,entrance,fitness,fixme,floor,foot,healthcare,healthcare:speciality,horse,id,image,image_1,image_2,indoor,internet_access,latitude,layer,level,level:ref,loc_name,location,longitude,motor_vehicle,name,name:en,note,note:de,object:housenumber,object:street,office,opening_hours,opening_hours:covid19,opening_hours:note,opening_hours:url,operator,operator:email,operator:phone,operator:type,operator:wikidata,operator:wikipedia,outdoor,outdoor_seating,panoramax,phone,phone:CH,phone:mobile,postal_code,recycling:cans,recycling:clothes,recycling:coffee_capsules,recycling:glass,recycling:glass_bottles,recycling:paper,recycling:shoes,recycling:waste,recycling_type,ref,seasonal,social_facility,social_facility:for,source,start_date,support,survey:date,temporary,website,wheelchair,wikimedia_commons,wikipedia:de
10536350909,node,47.3832384,8.4962244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flüelastrasse 12, 8048 Zürich",,,,,,,,,defibrillator,144,,,,,,,,,node/10536350909,,,,yes,,,,1,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,unex lighting AG,,,,,,,,,+41444042222,,,,,,,,,,,,,,,,,,,,,,,,,
10536640209,node,47.4164449,8.18175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindesaal / Sanitätszimmer,,,,,während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10536640209,,,,yes,,,,0,,,,,,,,,,,,,,,,,Gemeinde,,,,,,,,,+41628871111,,,,,,,,,,,,,,,,,,,,,,,,,
10536648810,node,47.4179164,8.1779485,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schulhaus Möriken, Gang vor Turnhalleneingang",,,,,während Schul- und Turnbetrieb verfügbar,,,,defibrillator,144,,,,,,,,,node/10536648810,,,,yes,,,,1,,,,,,,,,,,,,,,,,Gemeinde Möriken-Wildegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536653009,node,47.4164207,8.173418,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Badi, Sanitätszimmer",,,,,während Saisonbetrieb verfügbar,,,,defibrillator,144,,,,,,,,,node/10536653009,,,,yes,,,,,,,,,,,,,,,,,,,,,Gemeinde Möriken-Wildegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10536657309,node,47.4178009,8.1708406,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Turnhalle, Gang vor Büro Hauswart",,,,,während Schul- und Turnbetrieb verfügbar,,,,defibrillator,144,,,,,,,,,node/10536657309,,,,yes,,,,0,,,,,,,,,,,,,,,,,Gemeinde Möriken-Wildegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10537675797,node,46.6919899,7.6470208,permissive,,,,,Spiez,,,,,,,1a,,3700,Austrasse,,,,,,,,,,,,,,,,,,,,Der Defi-Standort ist auf Seite des Fussball-/ Sportplatzes platziert,,,,,,,,,defibrillator,144,,,,,,,,,node/10537675797,,,,,,,,,,,,,,,,,,,,,,,,,Mehrzweckhalle ABC-Zentrum- Spiez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10539813509,node,47.392143,8.5381888,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Posthaus, in der mitte zwischen der Post und dem Coop",,,,,von 08:00 - 12:00 / 13:00 - 16:30Uhr geöfnet,,,,defibrillator,144,,,,,,,,,node/10539813509,,,,yes,,,,0,,,,,,,,,,,,,"Mo-Fr 07:30-12:00, 13:45-18:00; Sa 09:00-12:00",,,,Dr. med. Denisa Vrankova,,,,,,,,,+41 44 364 68 54,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,limited,,
10539940209,node,47.2598058,8.5869781,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neugasse 10, 8810 Horgen",,,,,wärend Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10539940209,,,,yes,,,,0,,,,,,,,,,,,,,,,,HRS Renovation AG / Baucontainer,,,,,,,,,+41764241300,,,,,,,,,,,,,,,,,,,,,,,,,
10540076809,node,46.7766144,9.204325,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aufenthaltsraum,,,,,Für Bewohner der Residenza St. Joseph,,,,defibrillator,144,,,,,,,,,node/10540076809,,,,yes,,,,1,,,,,,,,,,,,,,,,,Spitex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10540334276,node,46.9431217,7.4505266,permissive,,,,,Bern,,,,,,,2,,3005,Thunstrasse,,,,,,,,,,,,,,,,,,,,3 Stock,,,,,,,,,defibrillator,144,,,,,,,,,node/10540334276,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 08:00-12:00,13:30-18:00",,,,Kardiologische Praxis Kirchenfeld,,,,,,,,,+41 31 357 18 18,,,,,,,,,,,,,,,,,,,,,,,,,
10540388558,node,46.9428797,7.4091147,permissive,,,,,Bern,,,,,,,133,,3008,Freiburgstrasse,,,,,,,,,,,,,,,,,,,,Im Gebäude beim Sekretariat: Eingang rechts,,,,,,,,,defibrillator,144,,,,,,,,,node/10540388558,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:30-17:00,,,,BZ Pflege,,,,,,,,,+41 31 630 14 14,,,,,,,,,,,,,,,,,,,,,,,,,
10540885015,node,47.0912694,7.5832256,permissive,,,,,Kirchberg,,,,,,,,,3422,Juraweg 16B,,,,,,,,,,,,,,,,,,,,,,,,,Zeitweise öffentlich,,,,defibrillator,144,,,,,,,,,node/10540885015,,,,,,,,,,,,,,,,,,,,,,,,,Physio Trick 77 GmbH,,,,,,,,,+41 34 530 18 87,,,,,,,,,,,,,,,,,,,,,,,,,
10542582609,node,47.5683478,7.5987412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DB Schenker AG,,,,,Klingen bei DB Schenker,,,,defibrillator,144,,,,,,,,,node/10542582609,,,,yes,,,,3,,,,,,,,,,,,,MO-FR 08:00-17:00,,,,Privatperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10542597009,node,47.4042386,9.6479005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boneco AG Office building,,,,,"Inside the Office, at the first aid point in the kitchen",,,,defibrillator,144,,,,,,,,,node/10542597009,,,,yes,,,,1,,,,,,,,,,,,,"Mo-Fr 07:30-12:00,13:00-16:30",,,,Boneco AG,,,,,,,,,+4171 727 81 11,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10542677609,node,47.4222686,9.3712404,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medbase am Vadianplatz,,,,,während den Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10542677609,,,,yes,,,,2,,,,,,,,,,,,,"Mo-Fr 07:00-20:00, Sa 07:00-12:00",,,,,,,,,,,,,+41 71 226 93 00,,,,,,,,,,,,,,,,,,,,,,,,,
10542937909,node,47.4958507,8.7345818,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In der Schalterhalle des neues Polizeigebäude POM,,,,,Während den Öffnungszeiten verfügbar. Box ist Alarmgesichert.,,,,defibrillator,144,,,,,,,,,node/10542937909,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:00-17:00,,,,Stadtpolizei Winterthur,,,,,,,,,+41 52 267 51 52,,,,,,,,,,,,,,,,,,,,,,,,,
10543716605,node,46.7982819,7.1195198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outside in an external box,,,,,,,,,defibrillator,144,,,,,,,,,node/10543716605,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10548072298,node,47.4243923,9.3790579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arzthaus St.Gallen, Notfallzimmer",,,,,,,,,defibrillator,144,,,,,,,,,node/10548072298,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 07:00-20:00,,,,,,,,,,,,,+41712210000,,,,,,,,,,,,,,,,,,,,,,,,,
10548577709,node,47.0441229,9.0627551,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zeughaus Glarus, Foyer vom Haupteingang, rechts",,,,,,,,,defibrillator,144,,,,,,,,,node/10548577709,,,,yes,,,,0,,,,,,,,,,,,,"Mo-Fr 07:30-12:00,13:30-17:00",,,,Militär und Zivilschutz Kanton Glarus,,,,,,,,,+41 55 646 68 50,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10548774667,node,47.367293,8.5544534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egon Informatik: Haupteingang,,,,,nur während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10548774667,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,Ergon Informatik AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10548915203,node,47.1950595,7.7049033,employees,,,,,Herzogenbuchsee,,,,,,,8,,3360,Industrieweg,,,,,,,,,,,,,,,,,,,,"1 Defi Personaleingang Werk 1, 1 Defi Personaleingang Werk 4 und 1 Defi Personaleingang Werk 5",,,,,,,,,defibrillator,144,,,,,,,,,node/10548915203,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:00-17:00,,,,Heiniger AG,,,,,,,,,+41 62 956 92 00,,,,,,,,,,,,,,,,,,,,,,,,,
10552721000,node,47.1327444,7.2375499,permissive,,,,,Biel/Bienne,,,,,,,20,,2503,Ländtestrasse,,,,,,,,,,,,,,,,,,,,Im Foyer,,,,,,,,,defibrillator,144,,,,,,,,,node/10552721000,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:30-18:00,,,,Staatsanwaltschaft Region Jura-Seeland,,,,,,,,,+41 31 636 35 00,,,,,,,,,,,,,,,,,,,,,,,,,
10554112767,node,46.4736853,6.4258575,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A la sortie des caisses de la Migros,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10554112767,,,,yes,,,,0,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554191624,node,46.5470377,6.5637159,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A l'accueil du Jumbo,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10554191624,,,,yes,,,,0,,,,,,,,,,,,,,,,,Jumbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554200471,node,46.5475035,6.5532376,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A la sortie des caisses de la Migros,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10554200471,,,,yes,,,,0,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554249366,node,46.6139203,6.5067698,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A la sortie des caisses de la Migros,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10554249366,,,,yes,,,,0,,,,,,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10554318109,node,47.2704244,8.3368887,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Velounterstand, Eingang Schulhaus Badweiher",,,,,24/7 Verfügbar,,,,defibrillator,144,,,,,,,,,node/10554318109,,,,no,,,,,,,,,,,,,,,,,,,,,Gemeinde Muri,,,,,,,,,+41566755210,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10556968274,node,47.679187,8.6180992,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Portierbereich ist ein Defi-Symbol,,,,,,,,,defibrillator,144,,,,,,,,,node/10556968274,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10560159409,node,47.4653246,9.3785678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hallen- und Freibad Sonnenrain, Grüntalstr. 17",,,,,,,,,defibrillator,144,,,,,,,,,node/10560159409,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 08:00-21:00; Sa-Su 08:00-17:00,,,,,,,,,,,,,+41712985225,,,,,,,,,,,,,,,,,,,,,,,,,
10561474709,node,47.3786727,9.540452,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agentur SWICA Altstätten,,,,,nur während Öffnungszeiten zugänglich,,,,defibrillator,144,,,,,,,,,node/10561474709,,,,yes,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562092305,node,46.3780272,6.920424,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A la réception de l'Espace Santé Rennaz,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10562092305,,,,yes,,,,,,,,,,,,,,,,,,,,,Espace Santé Rennaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562272309,node,46.0814734,7.9170532,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurant Morenia,,,,,während Öffnungszeiten verfügbar. Nach Eingang rechts an der Holzsäule,,,,defibrillator,144,,,,,,,,,node/10562272309,,,,yes,,,,0,,,,,,,,,,,,,09:00-16:00,,,,Restaurant Morenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562340109,node,47.4098696,7.7544379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Werkstattbüro, neben Türe zur Werkstatt",,,,,Zugänglich während Öffnungszeiten der Werkstatt,,,,defibrillator,144,,,,,,,,,node/10562340109,,,,no,,,,0,,,,,,,,,,,,,Mo-Fr 07:30-12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10562351909,node,47.4098224,7.7544808,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Werkstattbüro bei der Türe zur Werkstatt an der Wand,,,,,während Öffnungszeiten verfügbar (www.tal-garage.ch),,,,defibrillator,144,,,,,,,,,node/10562351909,,,,yes,,,,,,,,,,,,,,,,,"Mo-Th 07:30-12:00,13:00-17:15; Fr 07:30-12:00,13:00-16:00",,,,Tal Garage Leisinger,,,,,,,,,+41619618674,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10563420109,node,47.4847323,8.9069344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halle L,,,,,,,,,defibrillator,144,,,,,,,,,node/10563420109,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:00-17:00,,,,Griesser AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10563617152,node,47.4681528,9.0306487,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inside entrance hall 1st floor,,,,,,,,,defibrillator,144,,,,,,,,,node/10563617152,,,,yes,,,,1,,,,,,,,,,,,,,,,,Fitness Insel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,
10564484510,node,46.9583911,6.8325412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A l'interieur vers l'entrée,,,,,Aux heures d'ouverture de l'entreprise,,,,defibrillator,144,,,,,,,,,node/10564484510,,,,yes,,,,,,,,,,,,,,,,,Lun-Ve: 08:00-17:30,,,,Entreprise,,,,,,,,,+41 32 729 11 30,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10564556509,node,47.3701602,8.7688547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barzloostrasse 10,,,,,während Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/10564556509,,,,yes,,,,,,,,,,,,,,,,,Mo-Fr 07:30-16:00,,,,Firma,,,,,,,,,+41 44 950 51 56,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10564827809,node,47.291494,9.0889428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neben Kaffeautomat,,,,,während den Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10564827809,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 08:00-16:30,,,,Turbo-Separator AG,,,,,,,,,+41 71 987 70 20,,,,,,,,,,,,,,,,,,,,,,,,,
10565068109,node,47.3721548,8.5363287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Socar Energy,,,,,,,,,defibrillator,144,,,,,,,,,node/10565068109,,,,yes,,,,3,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,Socar Energy,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10565364147,node,46.4579149,6.8529082,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dans l'entrée de l'EMS,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10565364147,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10565406732,node,46.4637515,6.8410666,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A la réception de l'office AI,,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10565406732,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566993409,node,47.1830543,8.4838303,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingangsbereich,,,,,Schlüssel wird benötigt,,,,defibrillator,144,,,,,,,,,node/10566993409,,,,yes,,,,,,,,,,,,,,,,,,,,,Stiftung Eichholz,,,,,,,,,+41417486130,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10567761209,node,47.4829743,8.2109696,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stahlrain 2,,,,,Treppenhaus bei der Tür zum Innenhof,,,,defibrillator,144,,,,,,,,,node/10567761209,,,,yes,,,,0,,,,,,,,,,,,,,,,,Metron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10567819409,node,47.6521953,8.8564277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix Mecano Komponenten AG,,,,,wahrend Geschäftszeiten zugänglich,,,,defibrillator,144,,,,,,,,,node/10567819409,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570144809,node,47.2967132,7.9482812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Partnerhaus, Treppenhaus neben Lift",,,,,"nur während Öffnungszeiten verfügbar, AED-Aufbewahrungsbox gibt akustischen Alarm!-Tür wieder schliessen!",,,,defibrillator,144,,,,,,,,,node/10570144809,,,,yes,,,,2,,,,,,,,,,,,,Mo-Sa 07:00-20:00,,,,Spital Zofingen AG,,,,,,,,,+41627465151,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10570530609,node,47.1314507,7.9991251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ettiswilerstrasse 48, 6130 Willisau",,,,,Während der Öffnungzeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10570530609,,,,yes,,,,0,,,,,,,,,,,,,"Mo-Fr 07:30-12:00,13:30-17:00",,,,Argolite AG,,,,,,,,,+41 41 972 61 11,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10570929009,node,47.3680603,8.5372728,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luxor Fitness,,,,,Während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10570929009,,,,yes,,,,,,,,,,,,,,,,,Mo-Th 06:00-22:00; Fr 06:00-21:00; Sa-Su 09:00-19:00,,,,Town Sports AG,,,,,,,,,+41442023838,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10571045583,node,46.5567841,6.6349814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,,,,node/10571045583,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10572532539,node,46.4646787,6.8397061,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A la réception, vers l'entrée du personnel",,,,,Pendant les heures d'ouverture,,,,defibrillator,144,,,,,,,,,node/10572532539,,,,yes,,,,0,,,,,,,,,,,,,"Mo-Fr 07:30-12:00, 13:30-17:30",,,,Holdinova SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10574096156,node,46.5136892,6.9521052,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Au poste de secours,,,,,Pendant les heures d'ouverture des installations de ski,,,,defibrillator,144,,,,,,,,,node/10574096156,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10576068041,node,47.3501417,7.894519,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aare Energie AG, Haupteingang im Foyer",,,,,Während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10576068041,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:30-17:00,,,,Aare Energie AG,,,,,,,,,+41 62 205 56 56,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10576361541,node,47.3747874,8.5358248,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Switzerland AG,,,,,nach dem Eingang links in der Küche,,,,defibrillator,144,,,,,,,,,node/10576361541,,,,yes,,,,2,,,,,,,,,,,,,,,,,Firma,,,,,,,,,+41448779123,,,,,,,,,,,,,,,,,,,,,,,,,
10576397441,node,47.3917728,8.4167504,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grossmattstrasse 9, beim Hauptpersonenlift rechts, vis-a-vis Eingang Allane Schweiz AG",,,,,Öffentlich zugänglich während der Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/10576397441,,,,yes,,,,1,,,,,,,,,,,,,Mo-Fr 07:00-19:00,,,,Allane Schweiz AG,,,,,,,,,+41 44 8178151,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10576673041,node,47.3243524,8.0897835,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schulhaus Wannenhof, Aussenwand Richtung Parkplatz",,,,,öffentlich zugänglich,,,,defibrillator,144,,,,,,,,,node/10576673041,,,,no,,,,,,,,,,,,,,,,,,,,,Tagesschule Wannenhof,,,,,,,,,+41 62 776 20 00,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10576708441,node,47.4208821,9.3457335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valida Eingangsbereich Wohnhaus Cafeteria Erdgeschoss,,,,,Während Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10576708441,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:00-21:00,,,,Valida,,,,,,,,,+41 71 424 01 01,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10578739441,node,47.5115112,9.4306213,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bei den Kassen,,,,,während Öffnungszeiten,,,,defibrillator,144,,,,,,,,,node/10578739441,,,,yes,,,,0,,,,,,,,,,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00,,,,Coop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10578969941,node,47.2590777,8.6043978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürichsee-Fähren,,,,,Auf den 5 Fährschiffen,,,,defibrillator,144,,,,,,,,,node/10578969941,,,,yes,,,,,,,,,,,,,,,,,06:00-20:00,,,,Zürichsee-Fähre Horgen-Meilen AG,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10579383842,node,47.2396822,8.1876265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gemeindeverwaltung Menziken, Hauptstr. 42",,,,,nur während den Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10579383842,,,,yes,,,,,,,,,,,,,,,,,"Mo-We 08:00-11:30,14:00-17:00, Th 08:00-11:30,14:00-18:00, Fr 08:00-14:00",,,,Gemeinde,,,,,,,,,+41 62 765 78 78,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10580141541,node,47.4128294,9.2627246,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mooswiesstrasse 67, Eingang Spedition",,,,,Während Öffnungszeiten verfügbar (beim Speditions-Büro melden),,,,defibrillator,144,,,,,,,,,node/10580141541,,,,yes,,,,0,,,,,,,,,,,,,Mo-Fr 07:00-16:30,,,,HakaGerodur AG,,,,,,,,,+41713889494,,,,,,,,,,,,,,,,,,,,,,,,,
10580879741,node,47.2293249,7.5652598,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuerwehrmagazin Wallierhofstrasse 5,,,,,,,,,defibrillator,144,,,,,,,,,node/10580879741,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10581172367,node,47.4015521,8.4435701,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Im Zwischengeschoss Z (ein Stockwerk tiefer als 1), gegenüber vom Fahrstuhl an der Wand hängend.",,,,,,,,,defibrillator,144,,,,,,,,,node/10581172367,,,,yes,,,,,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,
10581240805,node,47.5276229,8.5338228,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schützenmattstrasse 14,,,,,,,,,defibrillator,144,,,,,,,,,node/10581240805,,,,yes,,,,1,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,Stiftung Wisli und dhc - digital health center,,,,,,,,,,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
10581588905,node,47.2287926,8.6730945,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reformiertes Kirchgemeindehaus Rosenmatt,,,,,während der Öffnungszeiten verfügbar,,,,defibrillator,144,,,,,,,,,node/10581588905,,,,yes,,,,1,,,,,,,,,,,,,Mo-Fr 08:00-17:00,,,,Reformierte Kirchgemeinde,,,,,,,,,+41 44 783 00 50,,,,,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,,,,,,,
