osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:en,air_conditioning,alarm,alt_name,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_in,colour,contact:addr:full,contact:email,contact:emergency,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,description:de,description:en,elevator,email,emergency,emergency:amenity,emergency:phone,emergency_telephone_code,fixme,foot,highway,id,image,image:license,image_1,image_2,indoor,internet_access,latitude,layer,leisure,level,level:ref,location,locked,longitude,manufacturer,mapillary,motor_vehicle,name,note,opening_hours,operator,operator:email,operator:phone,operator:type,outdoor,panoramax,phone,phone:CH,planned:tourism,postal_code,ref,source,sport,start_date,support,survey:date,tourism,url,website,wheelchair,wheelchair:description,wikimedia_commons
10011458410,node,47.5568456,8.5028902,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,bei der Warenannahme,,,,,,,,,defibrillator,,144,,,,,node/10011458410,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10013028518,node,46.8978696,7.236205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jost-Egge Eingansbereich,,,,,,,,,defibrillator,,144,,,,,node/10013028518,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
10013669018,node,47.6402784,8.6741298,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindelokal,,,,Garagentor,,,,,defibrillator,,144,,,,,node/10013669018,,,,,yes,,,,,,,,,,,,,,,24/7,Gemeinde Trüllikon,,,,,,,,,,,,,,,,,,,,,
10020898918,node,47.1275663,9.0556017,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLKB Niederurnen,,,,,,,,,defibrillator,,144,,,,,node/10020898918,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10026101598,node,46.8584149,8.639346,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defibrilator ist bei der Hubrol-Tankstelle zwischen den Zapfsäulen angebracht.,,,,,,,,,defibrillator,,144,,,,,node/10026101598,,,,,no,,,,,,,,,,,,,,,24/7,Christen Automobile AG,,,,,,,,,,,,,,,,,,,,,
10026116807,node,47.0384159,8.2799303,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aussenwand unter Carportdach,,,,,,,,,defibrillator,,144,,,,,node/10026116807,,,,,no,,,,,,,,,,,,,,,24/7,Fam. Stutz,,,,,,,,,,,,,,,,,,,,,
10026206176,node,46.3446583,8.7979517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/10026206176,,,,,no,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,yes,,
10026287417,node,47.6679288,8.4306962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kirche Eingang,,,,Eingang Kirche,,,,,defibrillator,,144,,,,,node/10026287417,,,,,yes,,,,,0,,,,,,,,,,24/7,Gemeinde,,,,,,+41 79 681 80 52,,,,,,,,,,,,,,,
10026314017,node,47.6678602,8.4294078,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mehrzweckgebäude, beim Haupteingang (Schulseitig) Notfalltreffpunkt",,,,Beim Notfalltreffpunkt,,,,,defibrillator,,144,,,,,node/10026314017,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeinde,,,,,,+41 79 681 80 52,,,,,,,,,,,,,yes,,
10026813986,node,47.2240559,8.0654353,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Schulhaus,,,,,,,,,defibrillator,,144,,,,,node/10026813986,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Triengen,,,,,,,,,,,,,,,,,,,,,
10029332875,node,46.7596685,7.2189778,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aussenbereich der Buvette,,,,,,,,,defibrillator,,144,,,,,node/10029332875,,,,,yes,,,,,,,,,,,,,,,24/7,Gemeinde Giffers,,,,,,+41 26 418 26 26,,,,,,,,,,,,,,,
10029332876,node,46.7617648,7.2102181,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vorraum (Bankomat) der Raiffeisenbank,,,,,,,,,defibrillator,,144,,,,,node/10029332876,,,,,yes,,,,,,,,,,,,,,,24/7,Gemeinde Giffers,,,,,,+41 26 418 26 26,,,,,,,,,,,,,,,
10034524117,node,47.1743435,9.0544341,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LANDI, Schänis, nördliche Hausecke",,,,,,,,,defibrillator,,144,,,,,node/10034524117,,,,,no,,,,,,,,,,,,,,,24/7,Landi Linth,,,,,,,,,,,,,,,,,,,,,
10037746319,node,47.3913413,8.3275202,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einfahrt Tiefgarage unten,,,,,,,,,defibrillator,,144,,,,,node/10037746319,,,,,yes,,,,,-1,,,,,,,,,,24/7,Privat,,,,,,,,,,,,,,,,,,,,,
10038180017,node,47.1847441,8.0203401,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Glasiweg 3, 6242 Wauwil",,,,Eingang PFGM Gymnastik/Massage links,,,,,defibrillator,,144,,,,,node/10038180017,,,,,no,,,,,,,,,,,,,,,24/7,"PFGM Medicalcenter Glasiweg 2, 6242 Wauwil",,,,,,+41419805555,,,,,,,,,,,,,,,
10039900019,node,47.5134169,7.965995,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Eingang vom Volg Rechts,,,,,,,,,defibrillator,,144,,,,,node/10039900019,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Schupfart,,,,,,+41 62 871 14 44,,,,,,,,,,,,,,,
10042276917,node,47.2179379,7.7753531,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Klinik SGM, Verwaltungs- und Therapiegebäude, an Fahrradunterstand",,,,öffentlich Zugänglich 24/7,,,,,defibrillator,,144,,,,,node/10042276917,,,,,no,,,,,,,,,,,,,,,24/7,Klinik SGM,,,,,,,,,,,,,,,,,,,,,
10043016813,node,46.8217671,7.5030708,yes,Kirchenthurnen,,,,32,,3128,Bernstrasse,,,,,,,,,,,,,,,,,,,,"Zufahrt zu Bernstrasse 32, 3128 Kirchenthurnen",,,,,,,,,defibrillator,,144,,,,,node/10043016813,,,,,no,,,,,,,,,,,,,,,24/7,Strasseninspektorat Mittelland Ost,,,,,,+41 31 636 50 70,,,,,,,,,,,,,,,
10043019485,node,47.0229095,8.291441,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vis a vis Unter Sidhalden 7im offenen Veloraum/ Ausgang Tiefgarage,,,,,,,,,defibrillator,,144,,,,,node/10043019485,,,,,no,,,,,,,,,,,,,,,24/7,"Strassengenossenschaft Unter Sidhalden, Präsident Roger Keller",,,,,,+41 79 214 17 63,,,,,,,,,,,,,,,
10043023434,node,47.0514978,8.3044986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beim Lift, neben der Rezeption im EG",,,,,,,,,defibrillator,,144,,,,,node/10043023434,,,,,yes,,,,,0,,,,,,,,,,24/7,Hotel des Balances,,,,,,+41 41 418 28 28,,,,,,,,,,,,,,,
10044077029,node,47.4138747,8.5539717,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parkhaus Messe Zürich,,,,,,,,,defibrillator,,144,,,,,node/10044077029,,,,,yes,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,limited,,
10044174818,node,46.172651,8.8467965,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bei den WC / Abwasch,,,,,,,,,defibrillator,,144,,,,,node/10044174818,,,,,no,,,,,,,,,,,,,,,24/7,Campingplatz Mirelago,,,,,,,,,,,,,,,,,,,,,
10047911117,node,47.1244869,8.1884118,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TCS Camping, Abwaschraum",,,,,,,,,defibrillator,,144,,,,,node/10047911117,,,,,no,,,,,,,,,,,,,,,24/7,TCS,,,,,,+4141 460 14 66,,,,,,,,,,,,,,,
10048432426,node,47.3883486,9.2864616,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/10048432426,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10048799517,node,46.8133679,9.8536256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlpenGold Hotel,,,,Rezeption,,,,,defibrillator,,144,,,,,node/10048799517,,,,,yes,,,,,,,,,,,,,,,24/7,Hotel,,,,,,+41814140400,,,,,,,,,,,,,,,
10049972017,node,47.4873847,8.2157509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ländistrasse 47,,,,,,,,,defibrillator,,144,,,,,node/10049972017,,,,,yes,,,,,,,,,,,,,,,24/7,Bundesasylzentrum Brugg,,,,,,,,,,,,,,,,,,,,,
10050578314,node,47.7046388,8.5518401,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nordseite Fassade Turnhalle - in Richtung Geräteraum,,,,,,,,,defibrillator,,144,,,,,node/10050578314,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindekanzlei Löhningen,,,,,,+41 52 685 24 40,,,,,,,,,,,,,,,
10050619506,node,46.8892176,7.5532898,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beim Haupteingang Bürogebäude,,,,,,,,,defibrillator,,144,,,,,node/10050619506,,,,,no,,,,,,,,,,,,,,,24/7,Strasseninspektorat Mittelland Ost,,,,,,+41 31 636 43 00,,,,,,,,,,,,,,,
10055923698,node,47.4010298,9.3028202,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eingang Ausbildungszentrum, von aussen eintretend Wand links zwischen den beiden Glastüren. AED in weissem Kasten",,,,,,,,,defibrillator,,144,,,,,node/10055923698,,,,,no,,,,,,,,,,,,,,,24/7,ZBW - Zentrum berufliche Weiterbildung,,,,,,+41 71 313 40 56,,,,,,,,,,,,,,,
10057793817,node,47.0162107,8.6670652,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Mythen,,,,Eingang Nord Ost,,,,,defibrillator,,144,,,,,node/10057793817,,,,,no,,,,,,,,,,,,,,,24/7,Kanton Schwyz,,,,,,,,,,,,,,,,,,,,,
10060550417,node,47.3984462,8.5930982,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mattenhof 8 durchgang,,,,,,,,,defibrillator,,144,,,,,node/10060550417,,,,,no,,,,,,,,,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,,,,,+41443172020,,,,,,,,,,,,,,,
10060550418,node,47.3981318,8.5917436,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ehemaliges Bushäuschen beim Glassammelplatz,,,,,,,,,defibrillator,,144,,,,,node/10060550418,,,,,no,,,,,,,,,,,,,,,24/7,Siedlungsgenossenschaft Sunnige Hof,,,,,,+41443172020,,,,,,,,,,,,,,,
10068599417,node,47.3302738,8.270373,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Büttikon AG,,,,beim Haupteingang,,,,,defibrillator,,144,,,,,node/10068599417,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
10068616769,node,46.9291214,7.5914589,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,neben Tankstelle,,,,,,,,,defibrillator,,144,,,,,node/10068616769,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Worb,,,,,,+41 31 838 07 82,,,,,,,,,,,,,,,
10068616770,node,46.9187013,7.5824473,yes,Richigen,,,,221,,3078,Hübeliweg,,,,,,,,,,,,,,,,,,,,ehemaliges Feuerwehrmagazin,,,,,,,,,defibrillator,,144,,,,,node/10068616770,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Worb,,,,,,+41 31 838 07 82,,,,,,,,,,,,,,,
10068616771,node,46.9304,7.5319478,yes,Rüfenacht,,,,31,,3075,Alte Bernstrasse,,,,,,,,,,,,,,,,,,,,Feuerwehrmagazin Rüfenacht Aussenwand links,,,,,,,,,defibrillator,,144,,,,,node/10068616771,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Worb,,,,,,+41 31 838 07 82,,,,,,,,,,,,,,,
10068616772,node,46.9154542,7.5487065,yes,Vielbringen b. Worb,,,,,,3075,Beitenwilstrasse 47,,,,,,,,,,,,,,,,,,,,ehemaliges Feuerwehrmagazin,,,,,,,,,defibrillator,,144,,,,,node/10068616772,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Worb,,,,,,+41 31 838 07 80,,,,,,,,,,,,,,,
10068616773,node,46.9439121,7.5853495,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,ehemaliges Schulhaus Wattenwil-Bangerten,,,,,,,,,defibrillator,,144,,,,,node/10068616773,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Worb,,,,,,+41 31 838 07 82,,,,,,,,,,,,,,,
10068616774,node,46.9303484,7.5653989,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,beim Eingang von der Hauptstrasse her,,,,,,,,,defibrillator,,144,,,,,node/10068616774,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Worb,,,,,,+41 31 838 07 82,,,,,,,,,,,,,,,
10068642546,node,47.4918782,7.723036,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Links vom Haupteingang SRK Baselland,,,,,,,,,defibrillator,,144,,,,,node/10068642546,,,,,no,,,,,0,,,,,,,,,,24/7,Sandra Schaffner,,,,,,+41 61 905 82 16,,,,,,,,,,,,,,,
10074617623,node,47.5467775,7.6242395,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauswand,,,,,,,,,defibrillator,,144,,,,,node/10074617623,,,,,no,,,,,0,,,,,,,,,,24/7,Stephan Hirschi,,,,,,+41 795651574,,,,,,,,,,,,,,,
10075897225,node,47.2418343,8.9263859,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aula Schulhaus Breiten,,,,aussen beim Eingang links,,,,,defibrillator,,144,,,,,node/10075897225,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde ,,,,,,,,,,,,,,,,,,,,,
10078085918,node,47.3877125,8.6679695,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chimlibach Siedlung,,,,Der Defi ist beim Ausgang unserer offenen Garage. 24h zugänglich.,,,,,defibrillator,,144,,,,,node/10078085918,,,,,no,,,,,0,,,,,,,,,,24/7,Chimlibach Siedlung,,,,,,+41763020281,,,,,,,,,,,,,,,
10078435018,node,47.484391,8.6176706,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Im Hueb 1b,,,,In der Reithalle (WC),,,,,defibrillator,,144,,,,,node/10078435018,,,,,yes,,,,,,,,,,,,,,,24/7,Privat (Susannes Beizli),,,,,,+41 79 419 33 61,,,,,,,,,,,,,,,
10081628189,node,47.378576,8.4293587,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freibad vor der Kasse,,,,vor der Kasse ( Eingang),,,,,defibrillator,,144,,,,,node/10081628189,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Urdorf,,,,,,+41 44 734 18 68,,,,,,,,,,,,,,,
10081833697,node,47.0371085,8.1804344,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beim Toilettenhebäude an der Aussenfassade, Blickrichtung Migros",,,,,,,,,defibrillator,,144,,,,,node/10081833697,,,,,no,,,,,0,,,,,,,,,,24/7,Samariterverein Malters-Schachen,,,,,,+41 79 226 36 65,,,,,,,,,,,,,,,
10081850339,node,46.6224531,6.7929599,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Façade sud de la grande salle,,,,,,,,,defibrillator,,144,,,,,node/10081850339,,,,,no,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10081898910,node,46.9325162,7.5385872,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,beim Eingang in die Einstellhalle,,,,,,,,,defibrillator,,144,,,,,node/10081898910,,,,,no,,,,,0,,,,,,,,,,24/7,Gemeindeverwaltung Worb,,,,,,+41 31 838 07 82,,,,,,,,,,,,,,,
10084334465,node,46.5252007,6.6425935,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,A la réception,,,,,,,,,defibrillator,,144,,,,,node/10084334465,,,,,yes,,,,,0,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10086466017,node,47.0009392,8.5804845,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben Restaurant Beaufort,,,,Öffentlich zugänglich ,,,,,defibrillator,,144,,,,,node/10086466017,,,,,no,,,,,,,,,,,,,,,24/7,Verein Fallenbach ,,,,,,+41796488184,,,,,,,,,,,,,,,
10086892118,node,47.4022852,8.1401344,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sportanlage Stockhard,,,,,,,,,defibrillator,,144,,,,,node/10086892118,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10095045618,node,46.9135626,9.1624236,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sportbahnen Elm Talstation,,,,"immer zugänglich, rechts neben dem Drehkreuz zur Gondlbahn",,,,,defibrillator,,144,,,,,node/10095045618,,,,,no,,,,,,,,,,,,,,,24/7,sportbahnen Elm,,,,,,+41556426060,,,,,,,,,,,,,,,
10097192817,node,47.4313825,9.3874676,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,KSSG H24 West gegenüber Aufnahme H25A,,,,,,,,,defibrillator,,144,,,,,node/10097192817,,,,,no,,,,,,,,,,,,,,,24/7,KSSG,,,,,,+41 71 494 70 70,,,,,,,,,,,,,,,
10099461617,node,47.3882785,9.2810131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zeughaus Herisau / Polizeiposten,,,,,,,,,defibrillator,,144,,,,,node/10099461617,,,,,yes,,,,,,,,,,,,,,,24/7,Kantonale Verwaltung AR,,,,,,+41 71 343 66 66,,,,,,,,,,,,,,,
10106136122,node,47.4100154,8.4166379,yes,Fahrweid,,,,194,,8951,Brunaustrasse,,,,,,,,,,,,,,,,,,,,Restaurant Föhrenwäldli beim Haupteingang,,,,Hellgrüner Kasten,,,,,defibrillator,,144,,,,,node/10106136122,,,,,no,,,,,0,,,,,,,,,,24/7,Lifetec AG,,,,,,+41800122144,,,,0017LTC,,,,,,,,,,,
10108102125,node,46.5945065,7.0932037,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toilettes publiques,,,,,,,,,defibrillator,,144,,,,,node/10108102125,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,+41 26 921 00 40,,,,,,,,,,,,,,,
10108105480,node,47.393894,7.5426252,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben dem Eingang zur Turnhalle nahe der Treppe,,,,,,,,,defibrillator,,144,,,,,node/10108105480,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10108110954,node,47.4820802,8.1897993,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,,144,,,,,node/10108110954,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,+41564418740,,,,,,,,,,,,,,,
10108110955,node,47.492885,8.1899075,yes,Riniken,,,,6,,5223,Leeweg,,,,,,,,,,,,,,,,,,,,Ausseneingang rechts,,,,Grüner Kasten,,,,,defibrillator,,144,,,,,node/10108110955,,,,,yes,,,,,,,,,,,,,,,24/7,Lifetec AG,,,,,,+41564418740,,,,Defibrillator Smartcase,,,,,,,,,,,
10109283361,node,47.135653,7.6067584,yes,Koppigen,,,,22,,3425,Willadingenstrasse,,,,,,,,,,,,,,,,,,,,Hinter Büro beim Brunnen,,,,,,,,,defibrillator,,144,,,,,node/10109283361,,,,,,,,,,,,,,,,,,,,24/7,Aebi Holz AG,,,,,,+41 344131311,,,,,,,,,,,,,,,
10110895319,node,46.5307643,9.2010372,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus Hinterrhein,,,,zwischen dem grossen und kleinen Tor,,,,,defibrillator,,144,,,,,node/10110895319,,,,,no,,,,,,,,,,,,,,,24/7,Realü,,,,,,,,,,,,,,,,,,,,,
10110916417,node,46.7207917,9.4290399,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindehaus Cazis,,,,an der Hausfassade,,,,,defibrillator,,144,,,,,node/10110916417,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Cazis,,,,,,,,,,,,,,,,,,,,,
10111020795,node,47.0493409,8.6148282,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwischen Haus 2 und 6 beim Containerhhäuschen Richtung Strasse / Parkplätze,,,,,,,,,defibrillator,,144,,,,,node/10111020795,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10111125117,node,47.3516283,7.938973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Gebeude 1.OG Arzt Zimmer,,,,von 07:00-20:00 geöfnet 20:00-07:00 bei der Nachtgloke klingeln,,,,,defibrillator,,144,,,,,node/10111125117,,,,,yes,,,,,,,,,,,,,,,24/7,,,,,,,+41 62 285 45 48,,,,,,,,,,,,,,,
10111386663,node,47.3279049,9.5669581,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Der Defi ist an der Aussenwand links vom Feuerwehrgebäude montiert,,,,,,,,,defibrillator,,144,,,,,node/10111386663,,,,,no,,,,,,,,,,,,,,,24/7,"Politische Gemeinde Oberriet, Urs Buschor",,,,,,+41 71 763 64 75,,,,,,,,,,,,,,,
10111428488,node,47.2904238,7.9417117,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feuerwehrmagazin Zofingen, beim Haupteingang",,,,,,,,,defibrillator,,144,,,,,node/10111428488,,,,,no,,,,,,,,,,,,,,,24/7,Stützpunktfeuerwehr Zofingen,,,,,,+41627450070,,,,,,,,,,,,,,,
10113473417,node,47.4995251,8.7956657,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auwiesenstrasse 1,,,,an der Aussenwand,,,,,defibrillator,,144,,,,,node/10113473417,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Elsau,,,,,,+41799014502,,,,,,,,,,,,,,,
10113992817,node,47.4250681,7.7706239,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindeverwaltung direkt neben dem Haupteingang. ,,,,Aussen neben dem Haupteingang ,,,,,defibrillator,,144,,,,,node/10113992817,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde ,,,,,,,,,,,,,,,,,,,,,
10115786917,node,47.3621482,8.5341363,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben dem Nachteingang,,,,Nachteingang Quai Zurich Campus,,,,,defibrillator,,144,,,,,node/10115786917,,,,,yes,,,,,,,,,,,,,,,24/7,Zürich Versicherungs-Gesellschaft AG,,,,,,+41446254444,,,,,,,,,,,,,,,
10123258617,node,47.2865596,9.4286897,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talstation Ebenalpbahn,,,,Rechts des Haupteinganges zur Talstation,,,,,defibrillator,,144,,,,,node/10123258617,,,,,no,,,,,,,,,,,,,,,24/7,Ebenalpbahn,,,,,,,,,,,,,,,,,,,,,
10126079518,node,47.3734152,8.5119,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schule Aemtler, Gebäude D",,,,"aussen am Gebäude, neben Türe",,,,,defibrillator,,144,,,,,node/10126079518,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10126361617,node,47.1297562,8.7490456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phönix Wohnheim Flora - Eingang Gutenbergstrasse,,,,von 07:00 Uhr bis 22:00 Uhr verfügbar,,,,,defibrillator,,144,,,,,node/10126361617,,,,,yes,,,,,,,,,,,,,,,24/7,Stiftung Phönix Schwyz,,,,,,+41554184477,,,,,,,,,,,,,,,
10128274243,node,46.9962343,7.4369102,yes,Zollikofen,,,,12,,3052,Waldeckstrasse,,,,,,,,,,,,,,,,,,,,Aussen an der Hauswand,,,,,,,,,defibrillator,,144,,,,,node/10128274243,,,,,no,,,,,,,,,,,,,,,24/7,Wohnbaugenossenschaft SOL,,,,,,+41796414626,,,,,,,,,,,,,,,
10133302817,node,47.5235227,8.218992,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulhaus Erbslet ,,,,beim Kücheneingang,,,,,defibrillator,,144,,,,,node/10133302817,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,,,,,,,,,,,,,,,,
10135735317,node,47.342753,7.8986901,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stadion Kleinholz Olten,,,,,,,,,defibrillator,,144,,,,,node/10135735317,,,,,no,,,,,,,,,,,,,,,24/7,Einwohnergemeinde Olten,,,,,,,,,,,,,,,,,,,,,
10135862517,node,47.1335909,7.4746009,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingang Schwimmbad Mühledorf,,,,schmaler Weg neben Garten von Rest. Kreuz nach hinten gehen.,,,,,defibrillator,,144,,,,,node/10135862517,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,+41794061913,,,,,,,,,,,,,,,
10136054618,node,47.2412782,7.8229881,yes,Roggwil,,,,8,,4914,Bahnhofstrasse,,,,,,,,,,,,,,,,,,,,Eingang Gemeindehaus,,,,Aussenstation,,,,,defibrillator,,144,,,,,node/10136054618,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde,,,,,,+41 629184010,,,,,,,,,,,,,,,
10138478517,node,46.4849387,7.2674715,yes,Saanen BE,,,,30,,3792,Oeyetliweg,,,,,,,,,,,,,,,,,,,,An Holzfassade in grün-gelben Wandkasten,,,,,,,,,defibrillator,,144,,,,,node/10138478517,,,,,no,,,,,,,,,,,,,,,24/7,Skatepark Saanen,,,,,,,,,,,,,,,,,,,,,
10139365339,node,47.4539923,8.8082094,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schulhaus Langenhard, Eingang/Vordach",,,,im öffentl. Eingangsbereich,,,,,defibrillator,,144,,,,,node/10139365339,,,,,,,,,,,,,,,,,,,,24/7,Gemeinde Zell ZH,,,,,,+41 52 397 03 03,,,,,,,,,,,,,,,
10139397767,node,47.3689949,8.8621581,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang - Rechte Seite,,,,,,,,,defibrillator,,144,,,,,node/10139397767,,,,,yes,,,,,,,,,,,,,,,24/7,Alters - und Pflegeheim Böndler / Technischer Dienst,,,,,,+41 52 396 50 20,,,,,,,,,,,,,,,
10139401093,node,47.4452556,8.8218749,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hauswand altes Primarschulhaus,,,,,,,,,defibrillator,,144,,,,,node/10139401093,,,,,no,,,,,,,,,,,,,,,24/7,Gemeinde Zell ZH,,,,,,+41 52 397 03 03,,,,,,,,,,,,,,,
10140253417,node,47.2411114,8.5395795,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clubhaus FC Hausen, Sportanlage Jonentäli",,,,,,,,,defibrillator,,144,,,,,node/10140253417,,,,,no,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,
10142446976,node,47.382009,8.5194113,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neben der Anlieferung,,,,,,,,,defibrillator,,144,,,,,node/10142446976,,,,,yes,,,,,-2,,,,,,,,,,24/7,Polizei- und Justizzentrum,,,,,,,,,,,,,,,,,,,limited,,
