osm_id,osm_type,lat,lon,access,access:conditional,access:note,activation,addr:city,addr:country,addr:floor,addr:housenumber,addr:postcode,addr:street,alarm,amenity,bicycle,check_date,check_date:opening_hours,colour,contact:city,contact:country,contact:email,contact:housenumber,contact:phone,contact:postcode,contact:street,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,description,destination,email,emergency,emergency:phone,fitness,fixme,foot,healthcare,id,image,indoor,latitude,level,level:ref,longitude,motor_vehicle,name,note,office,opening_hours,operator,operator:type,phone,phone:CH,postal_code,recycling_type,ref,source,start_date,survey:date,temporary,website,wheelchair
10763310024,node,47.2188503,8.6796113,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG Eingangshalle, GA 200",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310024,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-17:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310025,node,47.2182999,8.67988,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG Windfang, GB 100.2",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310025,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-17:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310026,node,47.2177454,8.6808528,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG Korridor, GC 100.1",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310026,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-17:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310027,node,47.21961,8.6799751,yes,,,,,,,,,,,,,,,,,,,,,,,,,"1.OG Windfang, GD 200.7",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310027,,yes,,1,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-17:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310028,node,47.23728,8.63964,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Korridor (GL E0.60)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310028,,yes,,,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310029,node,47.2230238,8.6760057,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG Eingang, GS 1.1",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310029,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-17:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310030,node,47.4933902,8.7160903,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Eingangsbereich (MA E0.61)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310030,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310031,node,47.4966201,8.7190401,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Eingangshalle Zentralbibliothek (MB E0.61)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310031,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Sa 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310032,node,47.49656,8.7192999,yes,,,,,,,,,,,,,,,,,,,,,,,,,"2.OG, Arbeitsplätze Studierende Zentralbibliothek (MB 05.25)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310032,,yes,,2,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Sa 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310033,node,47.49304,8.7161301,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Eingang Halle 191 (MD E0.61)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310033,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310034,node,47.49238,8.7169701,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Vorraum (ME E0.60)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310034,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310035,node,47.4969,8.71741,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Korridor (MG E0.600)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310035,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-16:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310036,node,47.4967501,8.71753,yes,,,,,,,,,,,,,,,,,,,,,,,,,"3.OG, Korridor (MG 03.600)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310036,,yes,,3,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-16:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310037,node,47.4948201,8.7170197,yes,,,,,,,,,,,,,,,,,,,,,,,,,"2.OG, Nische Korridor (MN 02.60)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310037,,yes,,2,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310038,node,47.49455,8.71776,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Werkhalle (MZ E0.11)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310038,,yes,,,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310040,node,47.4972199,8.7308099,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Korridor (TC E0.62)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310040,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-17:30,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310041,node,47.4975099,8.73027,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Truppe (TE 267)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310041,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310042,node,47.49819,8.72963,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Korridor (TG 130)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310042,,yes,,,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310043,node,47.49728,8.7292799,yes,,,,,,,,,,,,,,,,,,,,,,,,,"1.OG, Treppe (TH 308)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310043,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310045,node,47.4976901,8.7268205,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Infonische Eingang (TN E0.46)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310045,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-13:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310046,node,47.4973499,8.72863,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Eingangshalle (TP240)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310046,,yes,,-4,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310047,node,47.49746,8.72614,yes,,,,,,,,,,,,,,,,,,,,,,,,,1.OG Korridor (TS 01.93),,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310047,,yes,,,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310048,node,47.49818,8.7254,yes,,,,,,,,,,,,,,,,,,,,,,,,,3.OG Korridor (TU 302),,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310048,,yes,,,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310049,node,47.50348,8.72805,yes,,,,,,,,,,,,,,,,,,,,,,,,,"2.OG, Vorraum (SF 02.42)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310049,,yes,,2,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-17:30",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310050,node,47.4998701,8.7203302,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Korridor Warenlift (SG E0.61)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310050,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,Mo-Fr 07:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310051,node,47.5030901,8.7272299,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Eingang (SI E0.22)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310051,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-17:30",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310052,node,47.50307,8.72656,yes,,,,,,,15c,,Theaterstrasse,,,,,,,,,,,,,,,,"EG, Eingangsbereich (SM E0.90)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310052,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,0562LTM,,,,,,
10763310053,node,47.5036,8.72732,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Korridor (ST Lift)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310053,,yes,,,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-14:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310054,node,47.5022498,8.7262197,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Foyer (SW E0.48)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310054,,yes,,0,,,,Zürcher Hochschule für Angewandte Wissenschaften,,,"Mo-Fr 07:00-19:00, Sa 07:00-17:30",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310055,node,47.39742,8.449,yes,,,,,,,,,,,,,,,,,,,,,,,,,"4.OG, Foyer",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310055,,yes,,,,,,"Gymnastik- und Tanzschule Schlieren, Heidi Däster Meier",,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310056,node,47.40197,8.44856,no,,,,,,,,,,,,,,,,,,,,,,,,,3. OG Sanitätsraum 307;2.OG Empfang,,,,schwarzer Koffer,,,defibrillator,144,,,,,node/10763310056,,yes,,,,,,CSS Versicherung AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310057,node,47.41829,8.39623,,,,,,,,,,,,,,,,,,,,,,,,,,"Im UG, vor Büro",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310057,,yes,,,,,,GS Gitterrost + Bauteile AG,,,"Mo-Fr 07:30-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310059,node,47.37926,8.52883,yes,,,,,,,,,,,,,,,,,,,,,,,,,1.OG Korridor rechts;4.OG Korridor rechts,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310059,,yes,,,,,,Bénédict-Schule Zürich AG,,,Mo-Fr 08:00-19:30; Sa 08:00-13:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310060,node,47.37941,8.52852,yes,,,,,,,,,,,,,,,,,,,,,,,,,5.OG Korridor links;3.OG Korridor links,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310060,,yes,,,,,,Bénédict-Schule Zürich AG,,,Mo-Fr 08:00-19:30; Sa 08:00-13:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310061,node,47.41835,8.39644,,,,,,,,,,,,,,,,,,,,,,,,,,"2. OG, Warenlager",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310061,,yes,,,,,,Aseptconn AG,,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310062,node,47.41055,8.59093,,,,,,,,,,,,,,,,,,,,,,,,,,2.OG Garderobe,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310062,,yes,,,,,,Arrow ECS Internet Security AG,,,"Mo-Fr 08:00-12:00, 13:30-18:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310063,node,47.42568,8.56349,,,,,,,,,,,,,,,,,,,,,,,,,,In Werkstatt UG,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310063,,yes,,,,,,Schmohl AG,,,Mo- Fr 08:00-18:30; Sa 09:00-16:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310064,node,47.42549,8.5628,,,,,,,,,,,,,,,,,,,,,,,,,,Showroom Hauptsitz,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310064,,yes,,,,,,Schmohl AG,,,Mo- Fr 08:00-18:30; Sa 09:00-16:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310065,node,47.39476,8.48291,yes,,,,zürich,,,9,8048,Juchstrasse,,,,,,,,,,,,,,,,"EG, EM-Shop neben Lift",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310065,,yes,,0,,,,Elektro Material AG,,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,0603LTM,,,,,,
10763310066,node,47.39426,8.48256,,,,,Zürich,,,9,8048,Juchstrasse,,,,,,,,,,,,,,,,"Etage 0, Treppenhaus 7, Bei Stempeluhr",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310066,,yes,,0,,,,Elektro Material AG,,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,0604LTM,,,,,,
10763310067,node,47.39458,8.48269,,,,,Zürich,,,9,8048,Juchstrasse,,,,,,,,,,,,,,,,"2.OG, Treppenhaus 7, WC-Anlagen",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310067,,yes,,5,,,,Elektro Material AG,,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,0605LTM,,,,,,
10763310068,node,47.39476,8.48278,,,,,Zürich,,,9,8048,Juchstrasse,,,,,,,,,,,,,,,,"3.OG, vor Eingang Empfang",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310068,,yes,,3,,,,Elektro Material AG,,,"Mo-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,0606LTM,,,,,,
10763310069,node,47.37032,8.42371,,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Finishroom beim Kundendienst",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310069,,yes,,,,,,Hans Eigenmann AG,,,"Mo-Fr 07:20-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310070,node,47.36958,8.42101,,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Aufbereitung neben Büro",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310070,,yes,,,,,,Hans Eigenmann AG,,,"Mo-Fr 07:20-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310071,node,47.46339,8.52214,,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Garage",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310071,,yes,,,,,,Hans Eigenmann AG,,,"Mo-Fr 07:20-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310072,node,47.36204,8.55178,no,,,,,,,,,,,,,,,,,,,,,,,,,Neben Empfang,,,,gelber Koffer,,,defibrillator,144,,,,,node/10763310072,,yes,,,,,,Reuss Private AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310073,node,47.36387,8.54712,no,,,,,,,,,,,,,,,,,,,,,,,,,"4.OG, Eingang",,,,gelber Koffer,,,defibrillator,144,,,,,node/10763310073,,yes,,,,,,Reuss Private AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310074,node,47.49966,8.72583,no,,,,,,,,,,,,,,,,,,,,,,,,,"2.OG, Empfang",,,,gelber Koffer,,,defibrillator,144,,,,,node/10763310074,,yes,,,,,,Reuss Private AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310075,node,47.37856,8.67787,,,,,,,,,,,,,,,,,,,,,,,,,,"2.OG, Säule bei Cafeteria",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310075,,yes,,,,,,UMB AG,,,"Mo-Fr 07:30-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310076,node,47.31493,8.52314,,,,,,,,,,,,,,,,,,,,,,,,,,"EG, Spedition",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310076,,yes,,,,,,Furter + Co. AG,,,"Mo-Fr 07:30-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310078,node,47.40091,8.61623,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Treppenhaus, 1.OG",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310078,,yes,,,,,,HR Campus AG,,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310079,node,47.40047,8.61515,yes,,,,,,,,,,,,,,,,,,,,,,,,,1.OG Büroräumlichkeiten,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310079,,yes,,,,,,HR Campus AG,,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310080,node,47.39873,8.45114,,,,,,,,,,,,,,,,,,,,,,,,,,1. OG im Laboratorium,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310080,,yes,,,,,,CUTISS AG,,,Mo-Fr 09:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310081,node,47.3421095,8.5205116,no,,,,Zürich,,,17,8041,Maneggstrasse,,,,,,,,,,,,,,,,Bei Firma Crealogix im 9. OG,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310081,,yes,,9,,,,CREALOGIX AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,0665LTM,,,,,,
10763310082,node,47.36178,8.54909,,,,,,,,,,,,,,,,,,,,,,,,,,"1.OG, im Schrank, vis a vis Reception",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310082,,yes,,,,,,Wenger Vieli AG,,,Mo-Fr 08:00-19:00,Wenger Vieli AG - Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310083,node,47.38857,8.47719,,,,,,,,,,,,,,,,,,,,,,,,,,Empfang,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310083,,yes,,,,,,Baugenossenschaft Halde Zürich,,,We 15:30-18:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310084,node,47.36034,8.51644,no,,,,,,,,,,,,,,,,,,,,,,,,,"1.OG, Rezeptionsbereich",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310084,,yes,,,,,,Bayer Consumer Care AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310085,node,47.40079,8.4563,,,,,,,,,,,,,,,,,,,,,,,,,,"1.OG, Empfang",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310085,,yes,,,,,,SIX Payment Services AG,,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310086,node,47.35922,8.55223,,,,,,,,,,,,,,,,,,,,,,,,,,"Zugang über die Klausstrasse 48, system im EG, Garderobe",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310086,,yes,,,,,,avobis GROUP AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310087,node,47.37246,8.53492,,,,,,,,,,,,,,,,,,,,,,,,,,8.OG beim Eingang,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310087,,yes,,8,,,,avobis GROUP AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310088,node,47.36883,8.53117,,,,,,,,,,,,,,,,,,,,,,,,,,"3.OG, vor den Büroräumen",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310088,,yes,,,,,,avobis GROUP AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310089,node,47.41205,8.61878,,,,,,,,,,,,,,,,,,,,,,,,,,"2.OG, Warteraum",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310089,,yes,,,,,,Dettling & Marmot AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310091,node,47.32049,8.52238,,,,,,,,,,,,,,,,,,,,,,,,,,"Docu Media Schweiz GmbH 2.OG, Eingang 0737LTM",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310091,,yes,,,,,,Docu Media Schweiz GmbH,,,"Mo-Fr 07:30-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310092,node,47.26893,8.64509,,,,,,,,,,,,,,,,,,,,,,,,,,"EG, rechts vom Kundenogang",,,,schwarzer Koffer,,,defibrillator,144,,,,,node/10763310092,,yes,,,,,,CSS Versicherung AG,,,"Mo-Fr 08:30-12:00, 13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310093,node,47.41235,8.58695,,,,,,,,,,,,,,,,,,,,,,,,,,"3.OG, rechts vom Empfang",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310093,,yes,,,,,,PRIMOBILIA AG,,,"Mo-Fr 08:00-11:45, 13:15-16:30",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310094,node,47.31548,8.53965,,,,,,,,,,,,,,,,,,,,,,,,,,"1.OG, Eingangsbereich",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310094,,yes,,,,,,Berger Gartenbau AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310095,node,47.42488,8.56231,,,,,,,,,,,,,,,,,,,,,,,,,,Cadillac Europe GmbH Boulevard Lilienthal 6 Grossraumbüro 1292LTM,,,,gelber Koffer,,,defibrillator,144,,,,,node/10763310095,,yes,,,,,,Cadillac Europe GmbH,,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310096,node,47.4096,8.40142,,,,,,,,,,,,,,,,,,,,,,,,,,"Produktionseingang, EG (SFC-Gebäude)",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310096,,yes,,,,,,SFC KOENIG AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310097,node,47.40938,8.40169,,,,,,,,,,,,,,,,,,,,,,,,,,1.OG (KVT-Gebäude),,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310097,,yes,,,,,,SFC KOENIG AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310098,node,47.40182,8.44477,no,,,,,,,,,,,,,,,,,,,,,,,,,"4.OG, bei WCs;3.OG, bei WCs;7.OG, Eingang zu Büro",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310098,,yes,,,,,,AO Automobile Schweiz AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310099,node,47.37313,8.54362,yes,,,,,,,,,,,,,,,,,,,,,,,,,Restaurant in Garderobe,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310099,,yes,,,,,,Hotel Adler Zürich,,,Mo-Su 11:30-23:15,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310100,node,47.41386,8.63481,no,,,,,,,,,,,,,,,,,,,,,,,,,"2.OG, beim Empfangsbereich",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310100,,yes,,,,,,Fleurop-Interflora (Schweiz) AG,,,,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310101,node,47.49473,8.74948,yes,,,,,,,,,,,,,,,,,,,,,,,,,Im Eingangsbereich,,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310101,,yes,,,,,,WinTennis AG,,,Mo-Su 07:00-22:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310102,node,47.34943,8.71641,,,,,,,,,,,,,,,,,,,,,,,,,,Allianz Empfang,,,,"1. OG, Reception oranger Koffer",,,defibrillator,144,,,,,node/10763310102,,yes,,,,,,Allianz Suisse Generalagentur Reto Freund,,,"Mo-Fr 07:30- 12:00, 13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310103,node,47.3852,8.53137,yes,,,,,,,,,,,,,,,,,,,,,,,,,"EG, bei Sanitätszimmer",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310103,,yes,,,,,,Migros-Genossenschafts-Bund,,,Mo- Sa 07:30-20:00,Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310104,node,47.63633,8.66069,yes,,,,,,,,,,,,,,,,,,,,,,,,,"Küche, vor Lagerhalle",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310104,,yes,,,,,,ATLAS Natursteine AG,,,"Mo-Fr 07:00-12:00, 13:00-17:30; Sa 08:00-13:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
10763310105,node,47.20792,8.6596,,,,,,,,,,,,,,,,,,,,,,,,,,"""Turm"", EG vor grossem Turm",,,,oranger Koffer,,,defibrillator,144,,,,,node/10763310105,,yes,,,,,,DIVICO AG,,,"Mo-Fr 07:30-12:00, 13:30-17:00",Lifetec AG Schweiz,,+41 800 122 144,,,,,,,,,,
