osm_id,osm_type,lat,lon,access,access:conditional,access:note,addr:city,addr:city:de,addr:city:fr,addr:country,addr:floor,addr:full,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:street:de,addr:street:fr,air_conditioning,amenity,bicycle,branch,brand,brand:wikidata,building,check_date,check_date:opening_hours,check_in,colour,contact:addr,contact:addr:full,contact:email,contact:emergency,contact:mobile,contact:phone,contact:website,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,elevator,email,emergency,emergency:phone,emergency_telephone_code,entrance,fixme,floor,foot,id,image_1,image_2,indoor,internet_access,latitude,level,location,longitude,motor_vehicle,name,note,opening_hours,operator,outdoor,outdoor_seating,phone,phone:CH,planned:tourism,postal_code,ref,seasonal,source,support,survey:date,tourism,website,wheelchair,wikimedia_commons
9245662451,node,46.953103,7.4511808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang SPITEX BERN,,,,,,defibrillator,144,,,,,,node/9245662451,,,yes,,,,,,,,,Mo-Fr 07:30-16:30,SPITEX BERN,,,+41 31 388 50 50,,,,,,,,,,,,
9245662452,node,46.9432335,7.4265223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haupteingang SPITEX BERN Standort Erdgeschoss Durchgang / Innenhof zu Caritas und Buchstaben Nacht AG,,,,,,defibrillator,144,,,,,,node/9245662452,,,yes,,,,,,,,,Mo-Fr 07:30-16:30,SPITEX BERN,,,+41 31 388 50 50,,,,,,,,,,,,
9249220117,node,47.0747053,7.3063232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empfang,,,,,,defibrillator,144,,,,,,node/9249220117,,,yes,,,,,,,,,"Mo-Th 07:30-12:00,13:00-17:30; Fr 07:30-12:00,13:00-17:00","die Mobiliar Versicherung, Generalagentur Lyss",,,+41323874545,,,,,,,,,,,,
9262678917,node,46.7293475,8.1917872,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stiftung Alpbach, Alpachhüüs, Lenggasse 50",,,Eingan Veloständer zwischen beiden Schiebentüren,,,defibrillator,144,,,,,,node/9262678917,,,yes,,,,,,,,,24/7,,,,+41339724252,,,,,,,,,,,,
9263289825,node,46.9473631,7.4570906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Der Defibrillator befindet sich links neben der Eingangstür.,,,,,,defibrillator,144,,,,,,node/9263289825,,,yes,,,,,,,,,Mo-Su 09:00-22:30,Tim Schwaar,,,+41 79 576 04 12,,,,,,,,,,,,
9285764238,node,46.7642378,7.5970725,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neben der Parkuhr des öffentlichen Parkplatzes,,,,,,defibrillator,144,,,,,,node/9285764238,,,no,,,,,,,,,24/7,Lerchenfeldschulhaus,,,+41 58 636 71 00,,,,,,,,,,,,
9288166817,node,46.9741702,7.7378793,yes,,,Zollbrück,,,,,,,,,3436,Lauperswilstrasse 2,,,,,,,,,,,,,,,,,,,,,,Haupteingang,,,Immer zugänglich,,,defibrillator,144,,,,,,node/9288166817,,,no,,,,,,,,,24/7,Neue Sekundarschule Zollbrück,,,+41 79 652 39 48,,,,,,,,,,,,
9315256905,node,46.9567359,7.4250775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eingangshalle rechts,,,,,,defibrillator,144,,,,,,node/9315256905,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
9317840941,node,47.23316,7.7770749,permissive,,,Aarwangen,,,,,,,8,,4912,Mittelstrasse,,,,,,,,,,,,,,,,,,,,,,,,,Im Büro unter dem Glasdach eintreten und danach fragen,,,defibrillator,144,,,,,,node/9317840941,,,yes,,,,,,,,,Mo-Fr 07:00 - 17:00,Waterjet AG,,,+41 62 919 42 82,,,,,,,,,,,,
9327279652,node,46.9495253,7.4853225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eurohaus Gebäude, Firma SSE Engineering AG, 1. OG, Empfang",,,,,,defibrillator,144,,,,,,node/9327279652,,,yes,,,,,,,,,"Mo-Fr 08:00-12:00, 13:30-17:00",Procamed AG,,,+41 52 368 60 00,,,,,,,,,,,,
9329461117,node,46.7548315,7.6296561,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahnhof Thun in Wartehalle,,,,,,defibrillator,144,,,,,,node/9329461117,,,yes,,,,,,,,,24/7,,,,,,,,,,,,,,,,
9329482917,node,46.7449858,7.6139358,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oberland Zentrum neben Piazzetta Restaurant,,,,,,defibrillator,144,,,,,,node/9329482917,,,yes,,,,,,,,,Mo-Fr 08:00-20:00;Th 08:00-21:00;Sa 07:30-17:00,,,,,,,,,,,,,,,,
9329484517,node,46.7448445,7.6147257,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.UG bei Migros Kundendienst,,,Migros Öffnunsgzeiten beachten,,,defibrillator,144,,,,,,node/9329484517,,,yes,,,-2,,,,,,"Mo-Fr 08:00-20:00, Th 08:00-21:00, Sa 07:30-17:00",Migros,,,,,,,,,,,,,,,
9332347019,node,46.7624414,7.6287209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solviva Berntor Thun,,,,,,defibrillator,144,,,,,,node/9332347019,,,yes,,,,,,,,,24/7,Solviva Berntor Thun,,,+41 33 225 77 77,,,,,,,,,,,,
9352180622,node,46.9425986,7.4407524,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFH Brückenstrasse 73,,,In Treppenhaus,,,defibrillator,144,,,,,,node/9352180622,,,yes,,,,,,,,,,BFH,,,+41 31 8483400,,,,,,,,,,,,
9355869911,node,47.2390484,7.7701562,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aussenstandort, an Hausfassade",,,,,,defibrillator,144,,,,,,node/9355869911,,,no,,,,,,,,,24/7,Daniel Nyfeler Dorfbeck Nyfeler AG,,,+41 62 922 22 63,,,,,,,,,,,limited,
9367107200,node,46.5446026,7.8998889,yes,,,Stechelberg,,,,,,,483b,Stechelberg,3824,,,,,,,,,,,,,,,,,,,,,,,EWL Genossenschaft,,,,,,defibrillator,144,,,,,,node/9367107200,,,no,,,,,,,,,24/7,EWL Stechelberg,,,+41 79 353 60 43,,,,,,,,,,,,
9367107201,node,46.6311266,7.9047906,permissive,,,Zweilütschienen,,,,,,,,,3815,Bahnstation,,,,,,,,,,,,,,,,,,,,,,"Büro Fahrdienst, zugänglich 04.30 - 23.15",,,,,,defibrillator,144,,,,,,node/9367107201,,,,,,,,,,,,Mo-Su 04:30-23:15,Berner Oberland-Bahn,,,,,,,,,,,,,,,
9367107202,node,46.5756758,7.9388083,yes,,,,,,,,,,,Station Wengernalp,,,,,,,,,,,,,,,,,,,,,,,,An Gebäudewand auf Gleis 1,,,,,,defibrillator,144,,,,,,node/9367107202,,,no,,,,outdoor,,,,,24/7,Wengernalpbahn,,,+41 33 828 79 36,,,,,,,,,,,,
9367107203,node,46.5851648,7.9604109,yes,,,Grindelwald,,,,,,,,Kleine Scheidegg,3818,,,,,,,,,,,,,,,,,,,,,,,"Bei SOS-Station an Hauswand, Gleis 12",,,,,,defibrillator,144,,,,,,node/9367107203,,,,,,,,,,,,24/7,Wengener Alpbahn.,,,+41 33 828 79 36,,,,,,,,,,,,
9367107204,node,46.5747338,7.9746831,yes,yes @ opening_hours,,,,,,,,,,,,Station Eigergletscher,,,,,,,,,,,,,,,,,,,,,,Im Bahnhof Gleis 1,,,Während den Betriebszeiten.,,,defibrillator,144,,,,,,node/9367107204,,,,,,,,,,,,,Jungfraubahn,,,+41 33 828 79 36,,,,,,,,,,,,
9367107205,node,46.5811398,8.003539,yes,yes @ opening_hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Station Eigerwand,,,Zu Betreibszeiten.,,,defibrillator,144,,,,,,node/9367107205,,,,,,,,,,,,,Jungfraubahn,,,+41 33 828 79 36,,,,,,,,,,,,
9367107206,node,46.599999,8.001771,yes,,,Grindelwald,,,CH,,,,,,3818,Alpiglen,,,,,,,,,,,,,,,,,,,,,,AED am Bahnhofgebäude zum Gleis.,,,,,,defibrillator,144,,,,,,node/9367107206,,,no,,,,,,,,,24/7,Wengernalpbahn AG,,,+41 33 828 79 36,,,,,,,,,,,,
9367107207,node,46.6089101,8.0112491,yes,,,,,,,,,,,Brandegg,,,,,,,,,,,,,,,,,,,,,,,,Im Unterstand vor den WC Anlagen.,,,,,,defibrillator,144,,,,,,node/9367107207,,,,,,,,,,,,24/7,Wengernalpbahn AG,,,+41 33 828 79 36,,,,,,,,,,,,
9367107208,node,46.7538317,8.0443425,permissive,,,Brienz,,,,,,,188,,3855,Hauptstrasse,,,,,,,,,,,,,,,,,,,,,,"in der Drogerie, zu Öffnungszeiten",,,,,,defibrillator,144,,,,,,node/9367107208,,,,,,,,,,,,"Mo-Fr 08:00-12:00,13:30-18:00",Drogerie Landmesser,,,+41 33 951 32 56,,,,,,,,,,,,
9367107209,node,46.7055205,8.2290025,yes,,,Innertkirchen,,,,,,,2,,3862,Grimselstrasse,,,,,,,,,,,,,,,,,,,,,,Grimseltor - Im Innenraum vor den WC-Anlagen.,,,,,,defibrillator,144,,,,,,node/9367107209,,,yes,,,,,,,,,24/7,Gemeinde Innertkirchen (vertreten von Kraftwerke Oberhasli AG),,,+41 33 982 29 11,,,,,,,,,,,,
9367990430,node,46.5038789,7.2872333,yes,,,Schönried,,,,,,,1,,3778,Hubelstrasse,,,,,,,,,,,,,,,,,,,,,,"Beim Eingang zur Turnhalle, hinter dem Holzpfosten",,,,,,defibrillator,144,,,,,,node/9367990430,,,,,,,,,,,,24/7,Mehrzweckhalle beim Schulhaus,,,+41 33 748 92 78,,,,,,,,,,,,
9367990431,node,46.5034697,7.2879027,yes,,,Schönried,,,,,,,46,,3778,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Beim Haupteingang bei der Reception rechts in der Garderobe an der linken Wand,,,,,,defibrillator,144,,,,,,node/9367990431,,,,,,,,,,,,24/7,Hotel Ermitage Schönried,,,+41 33 748 04 30,,,,,,,,,,,,
9367990432,node,46.4878201,7.3230987,yes,,,Saanenmöser,,,,,,,45,,3777,Hornbergstrasse,,,,,,,,,,,,,,,,,,,,,,Fassade links bei Haupteingang,,,,,,defibrillator,144,,,,,,node/9367990432,,,no,,,,,,,,,24/7,Hotel Restaurant Hornfluh,,,+41 58 636 71 00,,,,,,,,,,,,
9367990433,node,46.4789553,7.3322065,yes,,,Turbach,,,,,,,125a,,3781,Turbachstrasse,,,,,,,,,,,,,,,,,,,,,,öffentliche Toilette,,,,,,defibrillator,144,,,,,,node/9367990433,,,,,,,,,,,,24/7,,,,+41 79 332 82 97,,,,,,,,,,,,
9367990435,node,46.4872384,7.2459229,yes,,,Saanen,,,,,,,29,,3792,Oeystrasse,,,,,,,,,,,,,,,,,,,,,,An Fassade ersichtlich bei Drop Off Zone / Eingang Küche,,,,,,defibrillator,144,,,,,,node/9367990435,,,no,,,,,,,,,24/7,Airport Gstaad,,,,,,,,,,,,,,,
9367990436,node,46.48926,7.2545395,yes,,,Saanen,,,,,,,121,,3792,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,Sichtbar an der Fassade.,,,,,,defibrillator,144,,,,,,node/9367990436,,,no,,,,,,,,,24/7,Schmid Früchte Gemüse und Getränke AG,,,+41 33 748 75 75,,,,,,,,,,,,
9367990437,node,46.4902161,7.2585895,yes,,,Saanen,,,,,,,,,3792,Bortgässli,,,,,,,,,,,,,,,,,,,,,,"im Gang vom WC, neben dem obersten Eingang der Kirche (Südseite)",,,,,,defibrillator,144,,,,,,node/9367990437,,,,,,,,,,,,24/7,Kirche Saanen,,,+41 79 857 46 90,,,,,,,,,,,,
9367990438,node,46.4897883,7.260326,yes,,,Saanen,,,,,,,74,,3792,Dorfstrasse,,,,,,,,,,,,,,,,,,,,,,An Hausfassade,,,,,,defibrillator,144,,,,,,node/9367990438,,,no,,,,,,,,,24/7,Hotel Landhaus,,,+41 33 745 40 40,,,,,,,,,,,,
9367990439,node,46.4905317,7.2624325,yes,,,Saanen,,,,,,,8,,3792,Schönriedstrasse,,,,,,,,,,,,,,,,,,,,,,Beim Haupteingang,,,,,,defibrillator,144,,,,,,node/9367990439,,,,,,,,,,,,24/7,Gemeindeverwaltung Saanen,,,+41 33 748 92 10,,,,,,,,,,,,
9367990440,node,46.4844057,7.2708635,permissive,,,Saanen,,,,,,,32,,3792,Alpenruhstrasse,,,,,,,,,,,,,,,,,,,,,,"Im Haupteingang Wohnheim links, im Löschkasten",,,,,,defibrillator,144,,,,,,node/9367990440,,,,,,,,,,,,Mo-Su 07:00-22:00,Stiftung Alpenruhe,,,,,,,,,,,,,,,
9367990441,node,46.4820532,7.2764141,permissive,,,Gstaad,,,,,,,8,,3780,Rumpleregässli,,,,,,,,,,,,,,,,,,,,,,"in der Dreifachturnhalle im Untergeschoss im Sanitätszimmer (Treppe hinunter, 2. Tür rechts)",,,nur wenn Anlässe stattfinden oder die Halle besetzt ist,,,defibrillator,144,,,,,,node/9367990441,,,,,,,,,,,,,Oberstufenzentrum,,,+41 33 744 16 37,,,,,,,,,,,,
9367990442,node,46.4782763,7.282448,permissive,,,Gstaad,,,,,,,3,,3780,Untergstaadstrasse,,,,,,,,,,,,,,,,,,,,,,Migros,,,,,,defibrillator,144,,,,,,node/9367990442,,,,,,,,,,,,,Genossenschaft Migros Aare,,,+41 58 567 46 80,,,,,,,,,,,,
9367990443,node,46.4774084,7.2820467,permissive,,,Gstaad,,,,,,,8,,3780,Untergstaadstrasse,,,,,,,,,,,,,,,,,,,,,,"Kirchgemeindehaus, Foyer, Wandschrank, links neben dem Eingang zum kleinen Saal",,,wenn Anlässe stattfinden und während den Öffnungszeiten der Bibliothek,,,defibrillator,144,,,,,,node/9367990443,,,,,,,,,,,,,Kirchgemeindehaus Gstaad,,,+41 33 744 53 30,,,,,,,,,,,,
9367990444,node,46.4760871,7.2883945,yes,,,Gstaad,,,,,,,23,,3780,Alpinastrasse,,,,,,,,,,,,,,,,,,,,,,Concierge-Desk beim Haupteingang,,,,,,defibrillator,144,,,,,,node/9367990444,,,,,,,,,,,,24/7,The Alpina Gstaad,,,+41 33 888 98 88,,,,,,,,,,,,
9367990445,node,46.4731762,7.2893315,yes,,,Gstaad,,,,,,,28,,3780,Palacestrasse,,,,,,,,,,,,,,,,,,,,,,Defi ist beim Concierge,,,,,,defibrillator,144,,,,,,node/9367990445,,,,,,,,,,,,24/7,Hotel Palace Gstaad,,,+41 33 748 50 00,,,,,,,,,,,,
9367990446,node,46.4707887,7.2828341,permissive,,,Gstaad,,,,,,,5,,3780,Sportzentrumstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9367990446,,,,,,,,,,,,,Sportzentrum Gstaad,,,,,,,,,,,,,,,
9367990447,node,46.4561562,7.278486,yes,,,Grund b. Gstaad,,,,,,,2,,3783,Bodenstrasse,,,,,,,,,,,,,,,,,,,,,,An Hauptgebäude Zimmerei Reuteler gut sichtbar,,,,,,defibrillator,144,,,,,,node/9367990447,,,no,,,0,,,,,,24/7,"Einwohnergemeinde Saanen, Abteilung Liegenschaften",,,+41 33 748 92 90,,,,,,,,,,,,
9367990448,node,46.41803,7.2707495,yes,,,Feutersoey,,,,,,,174,,3784,Gsteigstrasse,,,,,,,,,,,,,,,,,,,,,,Bei Tankstelle sichtbar montiert,,,,,,defibrillator,144,,,,,,node/9367990448,,,,,,,,,,,,24/7,Autogarage Gehret,,,+41 33 755 20 40,,,,,,,,,,,,
9367990449,node,46.4008801,7.2679932,yes,,,Gsteig b. Gstaad,,,,,,,82,,3785,Gsteigstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9367990449,,,,,,,,,,,,24/7,Chaletbau Annen Gsteig AG,,,+41 79 408 03 72,,,,,,,,,,,,
9367990450,node,46.3891447,7.2691726,permissive,,,Gsteig,,,,,,,17,,3785,Saalistrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9367990450,,,,,,,,,,,,,Ferdinand Eschler,,,,,,,,,,,,,,,
9367990451,node,46.3870553,7.2680371,yes,,,Gsteig,,,,,,,,,3785,Gsteigstrasse,,,,,,,,,,,,,,,,,,,,,,,,,Zuständig: Liegenschaftsverwalter Karl Graa,,,defibrillator,144,,,,,,node/9367990451,,,,,,,,,,,,24/7,Gemeinde Gsteig,,,+41 33 755 19 77,,,,,,,,,,,,
9367990452,node,46.3819711,7.2629148,yes,,,Gsteig bei Gstaad,,,CH,,,,2,,3785,Campingstrasse,,,,,,,,,yes,,,,,,,,,,,,,Glas Türe mit AED Aufschrift. Links an der Wand.,,,,,,defibrillator,144,,,,,,node/9367990452,,,yes,,,,,,,,,24/7,Hotel-Restaurant-Campingplatz Heiti,,,+41 33 755 11 48,,,,,,,,,,,,
9367990453,node,46.3653747,7.2354766,yes,,,Gsteig b. Gstaad,,,,,,,81,,3785,Pillonstrasse,,,,,,,,,,,,,,,,,,,,,,An Fassade bei Eingang ersichtlich,,,,,,defibrillator,144,,,,,,node/9367990453,,,,,,,,,,,,24/7,Reusch Talstation (Glacier 3000),,,+41 79 328 83 04,,,,,,,,,,,,
9367990454,node,46.3937418,7.3409515,yes,,,Lauenen,,,,,,,92a,,3782,Lauenenseestrasse,,,,,,,,,,,,,,,,,,,,,,Fassade Parkplatzhäuschen,,,,,,defibrillator,144,,,,,,node/9367990454,,,no,,,,,,,,,24/7,Parkplatzhüsi Lauenensee,,,+41 33 765 30 15,,,,,,,,,,,,
9367990455,node,46.6034731,7.3742281,yes,,,Boltigen,,,,,,,583a,Weissenbach,3766,,,,,,,,,,,,,,,,,,,,,,,"Bahnhofgebäude Weissenbach, an der Hauptstrasse zugewandten Gebäudeseite neben Hauseingang",,,,,,defibrillator,144,,,,,,node/9367990455,,,no,,,,,,,,,24/7,Bahnhofgebäude Weissenbach,,,,,,,,,,,,,,,
9367990456,node,46.551089,7.3389118,yes,,,Zweisimmen,,,,,,,,,3770,Sparenmoos,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9367990456,,,,,,,,,,,,24/7,Berghaus Sparenmoos GmbH,,,+41 79 834 70 40,,,,,,,,,,,,
9367990457,node,46.55424,7.3730395,yes,,,Zweisimmen,,,,,,,1,,3770,Simmengasse,,,,,,,,,,,,,,,,,,,,,,Bank-Eingang links,,,,,,defibrillator,144,,,,,,node/9367990457,,,,,,,,,,,,24/7,Valiant Bank Zweisimmen,,,,,,,,,,,,,,,
9367990458,node,46.5546586,7.3730768,permissive,,,Zweisimmen,,,,,,,1a,,3770,Schützenstrasse,,,,,,,,,,,,,,,,,,,,,,"Raiffeisenbank Provisorium, Verfügbar während Schalteröffnungszeiten",,,,,,defibrillator,144,,,,,,node/9367990458,,,yes,,,,,,,,,,Raiffeisenbank Zweisimmen,,,,,,,,,,,,,,,
9367990459,node,46.4630926,7.4451606,yes,,,Lenk im Simmental,,,,,,,54g,,3775,Gutenbrunnenstrasse,,,,,,,,,,,,,,,,,,,,,,"An Gebäudefassade, ausgerichtet an Gutenbrunnenstrasse",,,,,,defibrillator,144,,,,,,node/9367990459,,,no,,,,,,,,,24/7,Wasserpumpstation (Lehn),,,,,,,,,,,,,,,
9367990460,node,46.4550598,7.4438984,yes,,,Lenk,,,,,,,15,,3775,Oberriedstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9367990460,,,,,,,,,,,,24/7,"TEC (Tennis, Eisbahn, Curling)",,,,,,,,,,,,,,,
9367990461,node,46.4516999,7.4393108,yes,,,Lenk im Simmental,,,,,,,1,,3775,Pöschenriedstrasse,,,,,,,,,,,,,,,,,,,,,,An Gebäudefassade ersichtlich,,,,,,defibrillator,144,,,,,,node/9367990461,,,,,,,,,,,,24/7,Feuerwehrmagazin,,,,,,,,,,,,,,,
9367990462,node,46.4552352,7.4556202,yes,,,Lenk im Simmental,,,,,,,112,,3775,Bühlbergstrasse,,,,,,,,,,,,,,,,,,,,,,An Gebäudefassade des Bauernhofes. Sichtbar von der Strasse,,,,,,defibrillator,144,,,,,,node/9367990462,,,,,,,,,,,,24/7,Bauernhof (Fam. Siegfried),,,,,,,,,,,,,,,
9367990463,node,46.4265297,7.4761396,yes,,,Lenk im Simmental,,,,,,,76,,3775,Oberriedstrasse,,,,,,,,,,,,,,,,,,,,,,Gut ersichtlich an Fassade vom angrenzenden Häuschen beim Parkplatz,,,,,,defibrillator,144,,,,,,node/9367990463,,,,,,,,,,,,24/7,Hotel Restaurant Simmenfälle,,,,,,,,,,,,,,,
9368212799,node,46.7597664,7.6245586,yes,,,Thun,,,,,,,8,,3600,Allmendstrasse,,,,,,,,,,,,,,,,,,,,,,Hausfassade,,,,,,defibrillator,144,,,,,,node/9368212799,,,,,,,,,,,,24/7,Wohnhilfe Thun,,,+41 33 222 68 22,,,,,,,,,,,,
9368212800,node,46.7822501,7.8254585,yes,,,Eriz,,,,,,,132a,,3619,Geissegg 132a,,,,,,,,,,,,,,,,,,,,,,Herren-WC,,,,,,defibrillator,144,,,,,,node/9368212800,,,,,,,,,,,,24/7,Betriebsgebäude des Snowpark Eriz,,,,,,,,,,,,,,,
9369903040,node,46.4820263,7.5585679,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Schlössliplatz, Schwingkeller",,,,,,defibrillator,144,,,,,,node/9369903040,,,no,,,,,,,,,24/7,Gemeinde Adelboden,,,+41 33 673 82 10,,,,,,,,,,,,
9371083365,node,46.7423801,7.596039,yes,,,Allmendingen b. Thun,,,,,,,11a,,3608,Im Dorf,,,,,,,,,,2026-01-24,,,,,,,,,,,,vis-à-vis Kindergarten,,,,,,defibrillator,144,,,,,,node/9371083365,,,,,,,,,,,,24/7,Schulhaus Allmendingen,,,,,,,,,,,,,,,
9371083366,node,46.7303251,7.6140651,yes,,,Gwatt,,,,,,,14,,3645,Strättligenstrasse,,,,,,,,,,,,,,,,,,,,,,Auf dem Parkplatz neben Parkuhr,,,,,,defibrillator,144,,,,,,node/9371083366,,,no,,,,,,,,,24/7,Krematorium Thun,,,+41 33 225 89 87,,,,,,,,,,,,
9371083367,node,46.7320513,7.6141967,yes,,,Thun,,,,,,,10,,3604,Länggässli,,,,,,,,,,,,,,,,,,,,,,WC Gebäude,,,,,,defibrillator,144,,,,,,node/9371083367,,,,,,,,,,,,24/7,Schorenfriedhof,,,,,,,,,,,,,,,
9371083368,node,46.6610305,7.5512845,yes,,,Erlenbach im Simmental,,,,,,,363a,,3762,Pfrundhubel,,,,,,,,,,,,,,,,,,,,,,neben Briefkasten beim Eingang Pfrundscheune,,,,,,defibrillator,144,,,,,,node/9371083368,,,,,,,,,,,,24/7,Kirchgemeinde Erlenbach,,,,,,,,,,,,,,,
9373986237,node,46.9750564,7.4417245,yes,,,Bern,,,,,,,37,,3004,Fährstrasse,,,,,,,,,,,,,,,,,,,,,,Haupteingang,,,,,,defibrillator,144,,,,,,node/9373986237,,,,,,,,,,,,24/7,Wohngemeinschaft Drehpunkt,,,,,,,,,,,,,,,
9373986238,node,46.9664492,7.4407946,permissive,,,Bern,,,,,,,56,,3004,Studerstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986238,,,yes,,,,,,,,,,Schulhaus Enge,,,+41 31 321 25 94,,,,,,,,,,,,
9373986239,node,46.9654789,7.4376378,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An der Hausfassade vom Garderobengebäude,,,,,,defibrillator,144,,,,,,node/9373986239,,,no,,,,,,,,,24/7,Sportanlage Viererfeld,,,+41 31 321 54 88,,,,,,,,,,,,
9373986241,node,46.9602036,7.4311954,yes,,,Bern,,,,,,,147,,3012,Neubrückstrasse,,,,,,,,,,,,,,,,,,,,,,Bei der Buvette an der Hausfassade,,,,,,defibrillator,144,,,,,,node/9373986241,,,no,,,,,,,,,24/7,Sportanlage Neufeld,,,+41 31 321 54 88,,,,,,,,,,,,
9373986242,node,46.9574661,7.4328871,permissive,,,Bern,,,,,,,40,,3012,Neufeldstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986242,,,,,,,,,,,,,Schulhaus Länggasse,,,+41 31 321 28 50,,,,,,,,,,,,
9373986243,node,46.957208,7.4287785,permissive,,,Bern,,,,,,,42,,3012,Hochfeldstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986243,,,,,,,,,,,,,Schulanlage Hochfeld,,,+41 31 321 28 60,,,,,,,,,,,,
9373986244,node,46.9471055,7.4145209,permissive,,,Bern,,,,,,,55b,,3008,Steigerhubelstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986244,,,,,,,,,,,,,Sportanlage Steigerhubel,,,+41 31 321 54 74,,,,,,,,,,,,
9373986245,node,46.945972,7.4266691,permissive,,,Bern,,,,,,,16,,3007,Brunnmattstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986245,,,,,,,,,,,,,Schulhaus Brunnmatt,,,+41 31 380 70 61,,,,,,,,,,,,
9373986246,node,46.944756,7.4201794,permissive,,,Bern,,,,,,,12,,3008,Schlossstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986246,,,,,,,,,,,,,Sportanlage Lory,,,+41 31 321 54 74,,,,,,,,,,,,
9373986247,node,46.941043,7.4217682,permissive,,,Bern,,,,,,,11,,3007,Munzingerstrasse,,,,,,,,,,,,,,,,,,,,,,"Munzingerstrasse 11, 3007 Bern",,,,,,defibrillator,144,,,,,,node/9373986247,,,yes,,,,,,,,,"Mo, Tu, Th, Fr 08:00-17:00",Schulhaus Munzinger,,,+41 31 321 21 00,,,,,,,,,,,,
9373986248,node,46.9399187,7.4242772,permissive,,,Bern,,,,,,,41,,3007,Weissensteinstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986248,,,,,,,,,,,,,Schulhaus Pestalozzi,,,+41 31 370 01 70,,,,,,,,,,,,
9373986249,node,46.9425601,7.4288129,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986249,,,,,,,,,,,,,Turnhalle Philosophenweg,,,+41 31 321 21 00,,,,,,,,,,,,
9373986250,node,46.9411158,7.4297144,permissive,,,Bern,,,,,,,10,,3007,Tscharnerstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986250,,,,,,,,,,,,,Schulhaus HPS,,,+41 31 380 70 61,,,,,,,,,,,,
9373986251,node,46.9401477,7.4341413,permissive,,,Bern,,,,,,,38,,3007,Eigerstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,defibrillator,144,,,,,,node/9373986251,,,,,,,,,,,,,Schulhaus Sulgenbach,,,+41 31 370 01 70,,,,,,,,,,,,
9373986252,node,46.9355149,7.4382116,permissive,,,Bern,,,,,,,1b,,3007,Roschistrasse,,,,,,,,,,,,,,,,,,,,,,"Physiopraxis, Während Öffnungszeiten",,,,,,defibrillator,144,,,,,,node/9373986252,,,,,,,,,,,,,Iff Physio synergy,,,+41 31 558 28 00,,,,,,,,,,,,
